sample_index,ground_truth,dataset_split,attribute,attribute_data,{C1},{C2},{C3},{C1 ∪ C2},{C1 ∪ C3},{C2 ∪ C3},{C1 ∪ C2 ∪ C3}
43,Class 1,unknown,Nonflav,0.17,0.4761,0.0,0.0,0.4375,0.0,0.0,0.0864
43,Class 1,unknown,ProAn,1.7,0.5958,0.0,0.0,0.2435,0.0,0.0,0.1607
43,Class 1,unknown,Color,5.43,0.6939,0.0,0.0,0.0,0.2697,0.0,0.0364
43,Class 1,unknown,Hue,0.88,0.0,0.4837,0.0,0.0,0.0,0.2952,0.2211
43,Class 1,unknown,OD,3.56,0.6322,0.0,0.0,0.3678,0.0,0.0,0.0
43,Class 1,unknown,Proline,1095.0,0.9986,0.0,0.0,0.0013,0.0,0.0,0.0001
44,Class 1,unknown,Alc,13.24,0.0,0.0,0.5529,0.0,0.3231,0.0,0.124
44,Class 1,unknown,Mal,3.98,0.0,0.526,0.0,0.0,0.0,0.474,0.0
44,Class 1,unknown,Ash,2.29,0.0,0.0,0.3625,0.0,0.3274,0.0,0.3101
44,Class 1,unknown,AlkAsh,17.5,0.5467,0.0,0.0,0.2883,0.0,0.0,0.165
44,Class 1,unknown,Mg,103.0,0.3968,0.0,0.0,0.0,0.3808,0.0,0.2224
44,Class 1,unknown,TotPhen,2.64,0.6218,0.0,0.0,0.3551,0.0,0.0,0.0231
44,Class 1,unknown,Flav,2.63,0.6141,0.0,0.0,0.3859,0.0,0.0,0.0
44,Class 1,unknown,Nonflav,0.32,0.5282,0.0,0.0,0.3023,0.0,0.0,0.1695
44,Class 1,unknown,ProAn,1.66,0.6451,0.0,0.0,0.2472,0.0,0.0,0.1077
44,Class 1,unknown,Color,4.36,0.4557,0.0,0.0,0.3673,0.0,0.0,0.177
44,Class 1,unknown,Hue,0.82,0.0,0.0,0.5661,0.0,0.0,0.3588,0.0751
44,Class 1,unknown,OD,3.0,0.6005,0.0,0.0,0.3995,0.0,0.0,0.0
44,Class 1,unknown,Proline,680.0,0.0,0.0,0.662,0.0,0.0,0.2993,0.0387
45,Class 1,unknown,Alc,13.05,0.0,0.0,0.58,0.0,0.0,0.2252,0.1948
45,Class 1,unknown,Mal,1.77,0.9445,0.0,0.0,0.051,0.0,0.0,0.0045
45,Class 1,unknown,Ash,2.1,0.0,0.5407,0.0,0.2549,0.0,0.0,0.2044
45,Class 1,unknown,AlkAsh,17.0,0.6014,0.0,0.0,0.2764,0.0,0.0,0.1222
45,Class 1,unknown,Mg,107.0,0.4499,0.0,0.0,0.0,0.3404,0.0,0.2097
45,Class 1,unknown,TotPhen,3.0,0.7865,0.0,0.0,0.2121,0.0,0.0,0.0014
45,Class 1,unknown,Flav,3.0,0.7996,0.0,0.0,0.2004,0.0,0.0,0.0
45,Class 1,unknown,Nonflav,0.28,0.5935,0.0,0.0,0.285,0.0,0.0,0.1215
45,Class 1,unknown,ProAn,2.03,0.6465,0.0,0.0,0.2621,0.0,0.0,0.0914
45,Class 1,unknown,Color,5.04,0.6581,0.0,0.0,0.0,0.2407,0.0,0.1012
45,Class 1,unknown,Hue,0.88,0.0,0.4837,0.0,0.0,0.0,0.2952,0.2211
45,Class 1,unknown,OD,3.35,0.6581,0.0,0.0,0.3419,0.0,0.0,0.0
45,Class 1,unknown,Proline,885.0,0.7352,0.0,0.0,0.0,0.1432,0.0,0.1216
46,Class 1,unknown,Alc,14.21,0.8261,0.0,0.0,0.0,0.1709,0.0,0.003
46,Class 1,unknown,Mal,4.04,0.6623,0.0,0.0,0.3094,0.0,0.0,0.0283
46,Class 1,unknown,Ash,2.44,0.0,0.0,0.4205,0.0,0.3559,0.0,0.2236
46,Class 1,unknown,AlkAsh,18.9,0.3745,0.0,0.0,0.0,0.3144,0.0,0.3111
46,Class 1,unknown,Mg,111.0,0.4956,0.0,0.0,0.0,0.2945,0.0,0.2099
46,Class 1,unknown,TotPhen,2.85,0.7442,0.0,0.0,0.2512,0.0,0.0,0.0046
46,Class 1,unknown,Flav,2.65,0.629,0.0,0.0,0.371,0.0,0.0,0.0
46,Class 1,unknown,Nonflav,0.3,0.5683,0.0,0.0,0.2899,0.0,0.0,0.1418
46,Class 1,unknown,ProAn,1.25,0.0,0.0,0.506,0.0,0.0,0.3105,0.1835
46,Class 1,unknown,Color,5.24,0.6832,0.0,0.0,0.0,0.2556,0.0,0.0612
46,Class 1,unknown,Hue,0.87,0.0,0.4697,0.0,0.0,0.0,0.3395,0.1908
46,Class 1,unknown,OD,3.33,0.6582,0.0,0.0,0.3418,0.0,0.0,0.0
46,Class 1,unknown,Proline,1080.0,0.9978,0.0,0.0,0.002,0.0,0.0,0.0002
47,Class 1,unknown,Alc,14.38,0.8594,0.0,0.0,0.0,0.1389,0.0,0.0017
47,Class 1,unknown,Mal,3.59,0.6957,0.0,0.0,0.2788,0.0,0.0,0.0255
47,Class 1,unknown,Ash,2.28,0.0,0.0,0.3562,0.0,0.3251,0.0,0.3187
47,Class 1,unknown,AlkAsh,16.0,0.6892,0.0,0.0,0.2502,0.0,0.0,0.0606
47,Class 1,unknown,Mg,102.0,0.0,0.0,0.3896,0.0,0.3826,0.0,0.2278
47,Class 1,unknown,TotPhen,3.25,0.8027,0.0,0.0,0.1971,0.0,0.0,0.0002
47,Class 1,unknown,Flav,3.17,0.8358,0.0,0.0,0.1642,0.0,0.0,0.0
47,Class 1,unknown,Nonflav,0.27,0.6006,0.0,0.0,0.2857,0.0,0.0,0.1137
47,Class 1,unknown,ProAn,2.19,0.6269,0.0,0.0,0.2961,0.0,0.0,0.077
47,Class 1,unknown,Color,4.9,0.6308,0.0,0.0,0.0,0.2297,0.0,0.1395
47,Class 1,unknown,Hue,1.04,0.6038,0.0,0.0,0.3874,0.0,0.0,0.0088
47,Class 1,unknown,OD,3.44,0.6525,0.0,0.0,0.3475,0.0,0.0,0.0
47,Class 1,unknown,Proline,1065.0,0.9968,0.0,0.0,0.0028,0.0,0.0,0.0004
48,Class 1,unknown,Alc,13.9,0.7297,0.0,0.0,0.0,0.2604,0.0,0.0099
48,Class 1,unknown,Mal,1.68,0.9391,0.0,0.0,0.056,0.0,0.0,0.0049
48,Class 1,unknown,Ash,2.12,0.0,0.5105,0.0,0.266,0.0,0.0,0.2235
48,Class 1,unknown,AlkAsh,16.0,0.6892,0.0,0.0,0.2502,0.0,0.0,0.0606
48,Class 1,unknown,Mg,101.0,0.0,0.0,0.3976,0.0,0.3683,0.0,0.2341
48,Class 1,unknown,TotPhen,3.1,0.8001,0.0,0.0,0.1993,0.0,0.0,0.0006
48,Class 1,unknown,Flav,3.39,0.8551,0.0,0.0,0.1449,0.0,0.0,0.0
48,Class 1,unknown,Nonflav,0.21,0.5695,0.0,0.0,0.3411,0.0,0.0,0.0894
48,Class 1,unknown,ProAn,2.14,0.6354,0.0,0.0,0.2838,0.0,0.0,0.0808
48,Class 1,unknown,Color,6.1,0.6606,0.0,0.0,0.0,0.335,0.0,0.0044
48,Class 1,unknown,Hue,0.91,0.0,0.5023,0.0,0.3178,0.0,0.0,0.1799
48,Class 1,unknown,OD,3.33,0.6582,0.0,0.0,0.3418,0.0,0.0,0.0
48,Class 1,unknown,Proline,985.0,0.9741,0.0,0.0,0.0182,0.0,0.0,0.0077
49,Class 1,unknown,Alc,14.1,0.7978,0.0,0.0,0.0,0.1976,0.0,0.0046
49,Class 1,unknown,Mal,2.02,0.928,0.0,0.0,0.0661,0.0,0.0,0.0059
49,Class 1,unknown,Ash,2.4,0.0,0.0,0.4116,0.0,0.3487,0.0,0.2397
49,Class 1,unknown,AlkAsh,18.8,0.3869,0.0,0.0,0.31,0.0,0.0,0.3031
49,Class 1,unknown,Mg,103.0,0.3968,0.0,0.0,0.0,0.3808,0.0,0.2224
49,Class 1,unknown,TotPhen,2.75,0.697,0.0,0.0,0.293,0.0,0.0,0.01
49,Class 1,unknown,Flav,2.92,0.7739,0.0,0.0,0.2261,0.0,0.0,0.0
49,Class 1,unknown,Nonflav,0.32,0.5282,0.0,0.0,0.3023,0.0,0.0,0.1695
49,Class 1,unknown,ProAn,2.38,0.5779,0.0,0.0,0.3559,0.0,0.0,0.0662
49,Class 1,unknown,Color,6.2,0.6486,0.0,0.0,0.0,0.3483,0.0,0.0031
49,Class 1,unknown,Hue,1.07,0.6281,0.0,0.0,0.3679,0.0,0.0,0.004
49,Class 1,unknown,OD,2.75,0.0,0.5249,0.0,0.4741,0.0,0.0,0.001
49,Class 1,unknown,Proline,1060.0,0.9963,0.0,0.0,0.0032,0.0,0.0,0.0005
50,Class 1,unknown,Alc,13.94,0.7452,0.0,0.0,0.0,0.2463,0.0,0.0085
50,Class 1,unknown,Mal,1.73,0.9434,0.0,0.0,0.052,0.0,0.0,0.0046
50,Class 1,unknown,Ash,2.27,0.0,0.0,0.3497,0.0,0.0,0.3277,0.3226
50,Class 1,unknown,AlkAsh,17.4,0.5582,0.0,0.0,0.286,0.0,0.0,0.1558
50,Class 1,unknown,Mg,108.0,0.4621,0.0,0.0,0.0,0.3293,0.0,0.2086
50,Class 1,unknown,TotPhen,2.88,0.7551,0.0,0.0,0.2413,0.0,0.0,0.0036
50,Class 1,unknown,Flav,3.54,0.8541,0.0,0.0,0.1459,0.0,0.0,0.0
50,Class 1,unknown,Nonflav,0.32,0.5282,0.0,0.0,0.3023,0.0,0.0,0.1695
50,Class 1,unknown,ProAn,2.08,0.6427,0.0,0.0,0.2711,0.0,0.0,0.0862
50,Class 1,unknown,Color,8.9,0.0,0.0,0.9338,0.0,0.0662,0.0,0.0
50,Class 1,unknown,Hue,1.12,0.6426,0.0,0.0,0.3564,0.0,0.0,0.001
50,Class 1,unknown,OD,3.1,0.6304,0.0,0.0,0.3696,0.0,0.0,0.0
50,Class 1,unknown,Proline,1260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Class 1,unknown,Alc,13.05,0.0,0.0,0.58,0.0,0.0,0.2252,0.1948
51,Class 1,unknown,Mal,1.73,0.9434,0.0,0.0,0.052,0.0,0.0,0.0046
51,Class 1,unknown,Ash,2.04,0.0,0.6344,0.0,0.217,0.0,0.0,0.1486
51,Class 1,unknown,AlkAsh,12.4,0.8054,0.0,0.0,0.1925,0.0,0.0,0.0021
51,Class 1,unknown,Mg,92.0,0.0,0.0,0.4234,0.0,0.0,0.3433,0.2333
51,Class 1,unknown,TotPhen,2.72,0.6791,0.0,0.0,0.3083,0.0,0.0,0.0126
51,Class 1,unknown,Flav,3.27,0.8479,0.0,0.0,0.1521,0.0,0.0,0.0
51,Class 1,unknown,Nonflav,0.17,0.4761,0.0,0.0,0.4375,0.0,0.0,0.0864
51,Class 1,unknown,ProAn,2.91,0.0,0.6021,0.0,0.3505,0.0,0.0,0.0474
51,Class 1,unknown,Color,7.2,0.0,0.0,0.5501,0.0,0.4498,0.0,0.0001
51,Class 1,unknown,Hue,1.12,0.6426,0.0,0.0,0.3564,0.0,0.0,0.001
51,Class 1,unknown,OD,2.91,0.5637,0.0,0.0,0.4362,0.0,0.0,0.0001
51,Class 1,unknown,Proline,1150.0,0.9997,0.0,0.0,0.0003,0.0,0.0,0.0
52,Class 1,unknown,Alc,13.83,0.6996,0.0,0.0,0.0,0.2873,0.0,0.0131
52,Class 1,unknown,Mal,1.65,0.9341,0.0,0.0,0.0606,0.0,0.0,0.0053
52,Class 1,unknown,Ash,2.6,0.0,0.0,0.4116,0.0,0.3908,0.0,0.1976
52,Class 1,unknown,AlkAsh,17.2,0.5803,0.0,0.0,0.2813,0.0,0.0,0.1384
52,Class 1,unknown,Mg,94.0,0.0,0.0,0.4268,0.0,0.0,0.3096,0.2636
52,Class 1,unknown,TotPhen,2.45,0.0,0.4859,0.0,0.4274,0.0,0.0,0.0867
52,Class 1,unknown,Flav,2.99,0.7968,0.0,0.0,0.2032,0.0,0.0,0.0
52,Class 1,unknown,Nonflav,0.22,0.5837,0.0,0.0,0.325,0.0,0.0,0.0913
52,Class 1,unknown,ProAn,2.29,0.6043,0.0,0.0,0.325,0.0,0.0,0.0707
52,Class 1,unknown,Color,5.6,0.6945,0.0,0.0,0.0,0.2833,0.0,0.0222
52,Class 1,unknown,Hue,1.24,0.5556,0.0,0.0,0.4444,0.0,0.0,0.0
52,Class 1,unknown,OD,3.37,0.6575,0.0,0.0,0.3425,0.0,0.0,0.0
52,Class 1,unknown,Proline,1265.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Class 1,unknown,Alc,13.82,0.6951,0.0,0.0,0.0,0.2913,0.0,0.0136
53,Class 1,unknown,Mal,1.75,0.9442,0.0,0.0,0.0513,0.0,0.0,0.0045
53,Class 1,unknown,Ash,2.42,0.0,0.0,0.4167,0.0,0.3522,0.0,0.2311
53,Class 1,unknown,AlkAsh,14.0,0.7823,0.0,0.0,0.2071,0.0,0.0,0.0106
53,Class 1,unknown,Mg,111.0,0.4956,0.0,0.0,0.0,0.2945,0.0,0.2099
53,Class 1,unknown,TotPhen,3.88,0.5225,0.0,0.0,0.4775,0.0,0.0,0.0
53,Class 1,unknown,Flav,3.74,0.8349,0.0,0.0,0.1651,0.0,0.0,0.0
53,Class 1,unknown,Nonflav,0.32,0.5282,0.0,0.0,0.3023,0.0,0.0,0.1695
53,Class 1,unknown,ProAn,1.87,0.6406,0.0,0.0,0.244,0.0,0.0,0.1154
53,Class 1,unknown,Color,7.05,0.0,0.0,0.5122,0.0,0.4877,0.0,0.0001
53,Class 1,unknown,Hue,1.01,0.5656,0.0,0.0,0.4154,0.0,0.0,0.019
53,Class 1,unknown,OD,3.26,0.6555,0.0,0.0,0.3445,0.0,0.0,0.0
53,Class 1,unknown,Proline,1190.0,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
54,Class 1,unknown,Alc,13.77,0.6712,0.0,0.0,0.0,0.3122,0.0,0.0166
54,Class 1,unknown,Mal,1.9,0.9396,0.0,0.0,0.0555,0.0,0.0,0.0049
54,Class 1,unknown,Ash,2.68,0.4132,0.0,0.0,0.0,0.3827,0.0,0.2041
54,Class 1,unknown,AlkAsh,17.1,0.591,0.0,0.0,0.2789,0.0,0.0,0.1301
54,Class 1,unknown,Mg,115.0,0.5303,0.0,0.0,0.0,0.2468,0.0,0.2229
54,Class 1,unknown,TotPhen,3.0,0.7865,0.0,0.0,0.2121,0.0,0.0,0.0014
54,Class 1,unknown,Flav,2.79,0.7166,0.0,0.0,0.2834,0.0,0.0,0.0
54,Class 1,unknown,Nonflav,0.39,0.0,0.3764,0.0,0.0,0.0,0.3383,0.2853
54,Class 1,unknown,ProAn,1.68,0.5871,0.0,0.0,0.2448,0.0,0.0,0.1681
54,Class 1,unknown,Color,6.3,0.635,0.0,0.0,0.0,0.3628,0.0,0.0022
54,Class 1,unknown,Hue,1.13,0.6418,0.0,0.0,0.3574,0.0,0.0,0.0008
54,Class 1,unknown,OD,2.93,0.5727,0.0,0.0,0.4272,0.0,0.0,0.0001
54,Class 1,unknown,Proline,1375.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Class 1,unknown,Alc,13.74,0.6559,0.0,0.0,0.0,0.3254,0.0,0.0187
55,Class 1,unknown,Mal,1.67,0.9376,0.0,0.0,0.0573,0.0,0.0,0.0051
55,Class 1,unknown,Ash,2.25,0.0,0.3468,0.0,0.0,0.0,0.3358,0.3174
55,Class 1,unknown,AlkAsh,16.4,0.6579,0.0,0.0,0.2607,0.0,0.0,0.0814
55,Class 1,unknown,Mg,118.0,0.5466,0.0,0.0,0.2422,0.0,0.0,0.2112
55,Class 1,unknown,TotPhen,2.6,0.5875,0.0,0.0,0.3814,0.0,0.0,0.0311
55,Class 1,unknown,Flav,2.9,0.7664,0.0,0.0,0.2336,0.0,0.0,0.0
55,Class 1,unknown,Nonflav,0.21,0.5695,0.0,0.0,0.3411,0.0,0.0,0.0894
55,Class 1,unknown,ProAn,1.62,0.5556,0.0,0.0,0.2505,0.0,0.0,0.1939
55,Class 1,unknown,Color,5.85,0.6834,0.0,0.0,0.0,0.3064,0.0,0.0102
55,Class 1,unknown,Hue,0.92,0.0,0.5011,0.0,0.3499,0.0,0.0,0.149
55,Class 1,unknown,OD,3.2,0.6492,0.0,0.0,0.3508,0.0,0.0,0.0
55,Class 1,unknown,Proline,1060.0,0.9963,0.0,0.0,0.0032,0.0,0.0,0.0005
56,Class 1,unknown,Alc,13.56,0.5507,0.0,0.0,0.0,0.4113,0.0,0.038
56,Class 1,unknown,Mal,1.73,0.9434,0.0,0.0,0.052,0.0,0.0,0.0046
56,Class 1,unknown,Ash,2.46,0.0,0.0,0.4232,0.0,0.3596,0.0,0.2172
56,Class 1,unknown,AlkAsh,20.5,0.0,0.0,0.4737,0.0,0.0,0.3225,0.2038
56,Class 1,unknown,Mg,116.0,0.5368,0.0,0.0,0.0,0.2348,0.0,0.2284
56,Class 1,unknown,TotPhen,2.96,0.7781,0.0,0.0,0.22,0.0,0.0,0.0019
56,Class 1,unknown,Flav,2.78,0.7113,0.0,0.0,0.2887,0.0,0.0,0.0
56,Class 1,unknown,Nonflav,0.2,0.5517,0.0,0.0,0.3603,0.0,0.0,0.088
56,Class 1,unknown,ProAn,2.45,0.5539,0.0,0.0,0.3829,0.0,0.0,0.0632
56,Class 1,unknown,Color,6.25,0.642,0.0,0.0,0.0,0.3554,0.0,0.0026
56,Class 1,unknown,Hue,0.98,0.5112,0.0,0.0,0.4489,0.0,0.0,0.0399
56,Class 1,unknown,OD,3.03,0.6107,0.0,0.0,0.3893,0.0,0.0,0.0
56,Class 1,unknown,Proline,1120.0,0.9993,0.0,0.0,0.0007,0.0,0.0,0.0
57,Class 1,unknown,Alc,14.22,0.8283,0.0,0.0,0.0,0.1688,0.0,0.0029
57,Class 1,unknown,Mal,1.7,0.9412,0.0,0.0,0.054,0.0,0.0,0.0048
57,Class 1,unknown,Ash,2.3,0.0,0.0,0.3685,0.0,0.3296,0.0,0.3019
57,Class 1,unknown,AlkAsh,16.3,0.6661,0.0,0.0,0.2581,0.0,0.0,0.0758
57,Class 1,unknown,Mg,118.0,0.5466,0.0,0.0,0.2422,0.0,0.0,0.2112
57,Class 1,unknown,TotPhen,3.2,0.8041,0.0,0.0,0.1956,0.0,0.0,0.0003
57,Class 1,unknown,Flav,3.0,0.7996,0.0,0.0,0.2004,0.0,0.0,0.0
57,Class 1,unknown,Nonflav,0.26,0.6042,0.0,0.0,0.2886,0.0,0.0,0.1072
57,Class 1,unknown,ProAn,2.03,0.6465,0.0,0.0,0.2621,0.0,0.0,0.0914
57,Class 1,unknown,Color,6.38,0.6231,0.0,0.0,0.0,0.3753,0.0,0.0016
57,Class 1,unknown,Hue,0.94,0.0,0.4902,0.0,0.4107,0.0,0.0,0.0991
57,Class 1,unknown,OD,3.31,0.6579,0.0,0.0,0.3421,0.0,0.0,0.0
57,Class 1,unknown,Proline,970.0,0.9618,0.0,0.0,0.0253,0.0,0.0,0.0129
58,Class 1,unknown,Alc,13.29,0.0,0.0,0.536,0.0,0.3597,0.0,0.1043
58,Class 1,unknown,Mal,1.97,0.9334,0.0,0.0,0.0611,0.0,0.0,0.0055
58,Class 1,unknown,Ash,2.68,0.4132,0.0,0.0,0.0,0.3827,0.0,0.2041
58,Class 1,unknown,AlkAsh,16.8,0.6214,0.0,0.0,0.2713,0.0,0.0,0.1073
58,Class 1,unknown,Mg,102.0,0.0,0.0,0.3896,0.0,0.3826,0.0,0.2278
58,Class 1,unknown,TotPhen,3.0,0.7865,0.0,0.0,0.2121,0.0,0.0,0.0014
58,Class 1,unknown,Flav,3.23,0.8437,0.0,0.0,0.1563,0.0,0.0,0.0
58,Class 1,unknown,Nonflav,0.31,0.5502,0.0,0.0,0.2952,0.0,0.0,0.1546
58,Class 1,unknown,ProAn,1.66,0.5775,0.0,0.0,0.2464,0.0,0.0,0.1761
58,Class 1,unknown,Color,6.0,0.671,0.0,0.0,0.0,0.3228,0.0,0.0062
58,Class 1,unknown,Hue,1.07,0.6281,0.0,0.0,0.3679,0.0,0.0,0.004
58,Class 1,unknown,OD,2.84,0.5282,0.0,0.0,0.4715,0.0,0.0,0.0003
58,Class 1,unknown,Proline,1270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Class 1,unknown,Alc,13.72,0.6454,0.0,0.0,0.0,0.3344,0.0,0.0202
59,Class 1,unknown,Mal,1.43,0.5765,0.0,0.0,0.3896,0.0,0.0,0.0339
59,Class 1,unknown,Ash,2.5,0.0,0.0,0.4252,0.0,0.3675,0.0,0.2073
59,Class 1,unknown,AlkAsh,16.7,0.631,0.0,0.0,0.2687,0.0,0.0,0.1003
59,Class 1,unknown,Mg,108.0,0.4621,0.0,0.0,0.0,0.3293,0.0,0.2086
59,Class 1,unknown,TotPhen,3.4,0.7846,0.0,0.0,0.2153,0.0,0.0,0.0001
59,Class 1,unknown,Flav,3.67,0.8442,0.0,0.0,0.1558,0.0,0.0,0.0
59,Class 1,unknown,Nonflav,0.19,0.5302,0.0,0.0,0.3827,0.0,0.0,0.0871
59,Class 1,unknown,ProAn,2.04,0.6459,0.0,0.0,0.2638,0.0,0.0,0.0903
59,Class 1,unknown,Color,6.8,0.5453,0.0,0.0,0.0,0.4544,0.0,0.0003
59,Class 1,unknown,Hue,0.89,0.0,0.4938,0.0,0.0,0.0,0.2534,0.2528
59,Class 1,unknown,OD,2.87,0.5441,0.0,0.0,0.4557,0.0,0.0,0.0002
59,Class 1,unknown,Proline,1285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Class 2,unknown,Alc,12.37,0.0,0.7556,0.0,0.0,0.0,0.2369,0.0075
60,Class 2,unknown,Mal,0.94,0.0,0.9042,0.0,0.0,0.0,0.0958,0.0
60,Class 2,unknown,Ash,1.36,0.0,0.999,0.0,0.001,0.0,0.0,0.0
60,Class 2,unknown,AlkAsh,10.6,0.7998,0.0,0.0,0.1999,0.0,0.0,0.0003
60,Class 2,unknown,Mg,88.0,0.0,0.43,0.0,0.0,0.0,0.3959,0.1741
60,Class 2,unknown,TotPhen,1.98,0.0,0.0,0.529,0.0,0.0,0.4413,0.0297
60,Class 2,unknown,Flav,0.57,0.0,0.0,0.9472,0.0,0.0,0.0528,0.0
60,Class 2,unknown,Nonflav,0.28,0.5935,0.0,0.0,0.285,0.0,0.0,0.1215
60,Class 2,unknown,ProAn,0.42,0.0,0.0,0.73,0.0,0.0,0.27,0.0
60,Class 2,unknown,Color,1.95,0.0,0.8955,0.0,0.0,0.0,0.0756,0.0289
60,Class 2,unknown,Hue,1.05,0.6133,0.0,0.0,0.3799,0.0,0.0,0.0068
60,Class 2,unknown,OD,1.82,0.0,0.0,0.9144,0.0,0.0,0.0846,0.001
60,Class 2,unknown,Proline,520.0,0.0,0.5164,0.0,0.0,0.0,0.4777,0.0059
61,Class 2,unknown,Alc,12.33,0.0,0.7797,0.0,0.0,0.0,0.2145,0.0058
61,Class 2,unknown,Mal,1.1,0.0,0.9183,0.0,0.0,0.0,0.0817,0.0
61,Class 2,unknown,Ash,2.28,0.0,0.0,0.3562,0.0,0.3251,0.0,0.3187
61,Class 2,unknown,AlkAsh,16.0,0.6892,0.0,0.0,0.2502,0.0,0.0,0.0606
61,Class 2,unknown,Mg,101.0,0.0,0.0,0.3976,0.0,0.3683,0.0,0.2341
61,Class 2,unknown,TotPhen,2.05,0.0,0.4859,0.0,0.0,0.0,0.4623,0.0518
61,Class 2,unknown,Flav,1.09,0.0,0.0,0.7749,0.0,0.0,0.2251,0.0
61,Class 2,unknown,Nonflav,0.63,0.0,0.0,0.8079,0.0,0.0,0.192,0.0001
61,Class 2,unknown,ProAn,0.41,0.0,0.0,0.7259,0.0,0.0,0.2741,0.0
61,Class 2,unknown,Color,3.27,0.0,0.795,0.0,0.1232,0.0,0.0,0.0818
61,Class 2,unknown,Hue,1.25,0.5402,0.0,0.0,0.4598,0.0,0.0,0.0
61,Class 2,unknown,OD,1.67,0.0,0.0,0.9558,0.0,0.0,0.044,0.0002
61,Class 2,unknown,Proline,680.0,0.0,0.0,0.662,0.0,0.0,0.2993,0.0387
62,Class 2,unknown,Alc,12.64,0.0,0.5533,0.0,0.0,0.0,0.411,0.0357
62,Class 2,unknown,Mal,1.36,0.0,0.8841,0.0,0.0,0.0,0.0836,0.0323
62,Class 2,unknown,Ash,2.02,0.0,0.6657,0.0,0.2031,0.0,0.0,0.1312
62,Class 2,unknown,AlkAsh,16.8,0.6214,0.0,0.0,0.2713,0.0,0.0,0.1073
62,Class 2,unknown,Mg,100.0,0.0,0.0,0.4049,0.0,0.3537,0.0,0.2414
62,Class 2,unknown,TotPhen,2.02,0.0,0.0,0.4919,0.0,0.0,0.4671,0.041
62,Class 2,unknown,Flav,1.41,0.0,0.7579,0.0,0.0,0.0,0.2408,0.0013
62,Class 2,unknown,Nonflav,0.53,0.0,0.0,0.6876,0.0,0.0,0.3066,0.0058
62,Class 2,unknown,ProAn,0.62,0.0,0.0,0.7614,0.0,0.0,0.2386,0.0
62,Class 2,unknown,Color,5.75,0.6894,0.0,0.0,0.0,0.2966,0.0,0.014
62,Class 2,unknown,Hue,0.98,0.5112,0.0,0.0,0.4489,0.0,0.0,0.0399
62,Class 2,unknown,OD,1.59,0.0,0.0,0.9667,0.0,0.0,0.0332,0.0001
62,Class 2,unknown,Proline,450.0,0.0,0.6952,0.0,0.0,0.0,0.3015,0.0033
63,Class 2,unknown,Alc,13.67,0.6177,0.0,0.0,0.0,0.3576,0.0,0.0247
63,Class 2,unknown,Mal,1.25,0.533,0.0,0.0,0.4297,0.0,0.0,0.0373
63,Class 2,unknown,Ash,1.92,0.0,0.8071,0.0,0.132,0.0,0.0,0.0609
63,Class 2,unknown,AlkAsh,18.0,0.4869,0.0,0.0,0.2984,0.0,0.0,0.2147
63,Class 2,unknown,Mg,94.0,0.0,0.0,0.4268,0.0,0.0,0.3096,0.2636
63,Class 2,unknown,TotPhen,2.1,0.0,0.5145,0.0,0.0,0.0,0.4105,0.075
63,Class 2,unknown,Flav,1.79,0.0,0.969,0.0,0.0263,0.0,0.0,0.0047
63,Class 2,unknown,Nonflav,0.32,0.5282,0.0,0.0,0.3023,0.0,0.0,0.1695
63,Class 2,unknown,ProAn,0.73,0.0,0.0,0.7718,0.0,0.0,0.2281,0.0001
63,Class 2,unknown,Color,3.8,0.0,0.6343,0.0,0.2474,0.0,0.0,0.1183
63,Class 2,unknown,Hue,1.23,0.5697,0.0,0.0,0.4303,0.0,0.0,0.0
63,Class 2,unknown,OD,2.46,0.0,0.7057,0.0,0.2493,0.0,0.0,0.045
63,Class 2,unknown,Proline,630.0,0.0,0.0,0.6443,0.0,0.0,0.3364,0.0193
64,Class 2,unknown,Alc,12.37,0.0,0.7556,0.0,0.0,0.0,0.2369,0.0075
64,Class 2,unknown,Mal,1.13,0.0,0.9193,0.0,0.0,0.0,0.0807,0.0
64,Class 2,unknown,Ash,2.16,0.0,0.4535,0.0,0.2855,0.0,0.0,0.261
64,Class 2,unknown,AlkAsh,19.0,0.3622,0.0,0.0,0.0,0.3257,0.0,0.3121
64,Class 2,unknown,Mg,87.0,0.0,0.4556,0.0,0.0,0.0,0.3845,0.1599
64,Class 2,unknown,TotPhen,3.5,0.7593,0.0,0.0,0.2407,0.0,0.0,0.0
64,Class 2,unknown,Flav,3.1,0.8236,0.0,0.0,0.1764,0.0,0.0,0.0
64,Class 2,unknown,Nonflav,0.19,0.5302,0.0,0.0,0.3827,0.0,0.0,0.0871
64,Class 2,unknown,ProAn,1.87,0.5865,0.0,0.0,0.346,0.0,0.0,0.0675
64,Class 2,unknown,Color,4.45,0.4906,0.0,0.0,0.3226,0.0,0.0,0.1868
64,Class 2,unknown,Hue,1.22,0.5824,0.0,0.0,0.4175,0.0,0.0,0.0001
64,Class 2,unknown,OD,2.87,0.5441,0.0,0.0,0.4557,0.0,0.0,0.0002
