sample_index,ground_truth,dataset_split,attribute,attribute_data,{Ka},{Ro},{Ca},{Ka ∪ Ro},{Ka ∪ Ca},{Ro ∪ Ca},{Ka ∪ Ro ∪ Ca}
84,Rosa,unknown,C,0.8779,0.0,0.4525,0.0,0.4099,0.0,0.0,0.1376
84,Rosa,unknown,KL,6.384,0.0,0.9993,0.0,0.0007,0.0,0.0,0.0
84,Rosa,unknown,KW,3.772,0.0,0.9879,0.0,0.0121,0.0,0.0,0.0
84,Rosa,unknown,AC,1.472,0.7113,0.0,0.0,0.2342,0.0,0.0,0.0545
84,Rosa,unknown,KG,6.273,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
85,Rosa,unknown,A,19.51,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
85,Rosa,unknown,P,16.71,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
85,Rosa,unknown,C,0.878,0.0,0.4533,0.0,0.41,0.0,0.0,0.1367
85,Rosa,unknown,KL,6.366,0.0,0.9991,0.0,0.0009,0.0,0.0,0.0
85,Rosa,unknown,KW,3.801,0.0,0.992,0.0,0.008,0.0,0.0,0.0
85,Rosa,unknown,AC,2.962,0.4403,0.0,0.0,0.3682,0.0,0.0,0.1915
85,Rosa,unknown,KG,6.185,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
86,Rosa,unknown,A,18.27,0.0,0.9962,0.0,0.0038,0.0,0.0,0.0
86,Rosa,unknown,P,16.09,0.0,0.9956,0.0,0.0044,0.0,0.0,0.0
86,Rosa,unknown,C,0.887,0.0,0.5028,0.0,0.418,0.0,0.0,0.0792
86,Rosa,unknown,KL,6.173,0.0,0.9859,0.0,0.0141,0.0,0.0,0.0
86,Rosa,unknown,KW,3.651,0.0,0.9357,0.0,0.0643,0.0,0.0,0.0
86,Rosa,unknown,AC,2.443,0.5441,0.0,0.0,0.3274,0.0,0.0,0.1285
86,Rosa,unknown,KG,6.197,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
87,Rosa,unknown,A,18.88,0.0,0.9994,0.0,0.0006,0.0,0.0,0.0
87,Rosa,unknown,P,16.26,0.0,0.9985,0.0,0.0015,0.0,0.0,0.0
87,Rosa,unknown,C,0.8969,0.0,0.5173,0.0,0.4337,0.0,0.0,0.049
87,Rosa,unknown,KL,6.084,0.0,0.9568,0.0,0.0432,0.0,0.0,0.0
87,Rosa,unknown,KW,3.764,0.0,0.9864,0.0,0.0136,0.0,0.0,0.0
87,Rosa,unknown,AC,1.649,0.6845,0.0,0.0,0.2512,0.0,0.0,0.0643
87,Rosa,unknown,KG,6.109,0.0,0.9994,0.0,0.0006,0.0,0.0,0.0
88,Rosa,unknown,A,18.98,0.0,0.9996,0.0,0.0004,0.0,0.0,0.0
88,Rosa,unknown,P,16.66,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
88,Rosa,unknown,C,0.859,0.0,0.0,0.4673,0.0,0.3143,0.0,0.2184
88,Rosa,unknown,KL,6.549,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
88,Rosa,unknown,KW,3.67,0.0,0.95,0.0,0.05,0.0,0.0,0.0
88,Rosa,unknown,AC,3.691,0.0,0.3966,0.0,0.0,0.0,0.3071,0.2963
88,Rosa,unknown,KG,6.498,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,Rosa,unknown,A,21.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,Rosa,unknown,P,17.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,Rosa,unknown,C,0.8989,0.0,0.5158,0.0,0.4389,0.0,0.0,0.0453
89,Rosa,unknown,KL,6.573,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,Rosa,unknown,KW,4.033,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
89,Rosa,unknown,AC,5.78,0.0,0.0,0.6755,0.0,0.0,0.274,0.0505
89,Rosa,unknown,KG,6.231,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
90,Rosa,unknown,A,20.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90,Rosa,unknown,P,17.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90,Rosa,unknown,C,0.9031,0.0,0.5084,0.0,0.4524,0.0,0.0,0.0392
90,Rosa,unknown,KL,6.45,0.0,0.9997,0.0,0.0003,0.0,0.0,0.0
90,Rosa,unknown,KW,4.032,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
90,Rosa,unknown,AC,5.016,0.0,0.0,0.5513,0.0,0.0,0.3425,0.1062
90,Rosa,unknown,KG,6.321,0.0,1.0,0.0,0.0,0.0,0.0,0.0
91,Rosa,unknown,A,20.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
91,Rosa,unknown,P,16.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0
91,Rosa,unknown,C,0.8746,0.0,0.4239,0.0,0.4049,0.0,0.0,0.1712
91,Rosa,unknown,KL,6.581,0.0,1.0,0.0,0.0,0.0,0.0,0.0
91,Rosa,unknown,KW,3.785,0.0,0.99,0.0,0.01,0.0,0.0,0.0
91,Rosa,unknown,AC,1.955,0.634,0.0,0.0,0.2812,0.0,0.0,0.0848
91,Rosa,unknown,KG,6.449,0.0,1.0,0.0,0.0,0.0,0.0,0.0
92,Rosa,unknown,A,18.76,0.0,0.9992,0.0,0.0008,0.0,0.0,0.0
92,Rosa,unknown,P,16.2,0.0,0.9978,0.0,0.0022,0.0,0.0,0.0
92,Rosa,unknown,C,0.8984,0.0,0.5163,0.0,0.4375,0.0,0.0,0.0462
92,Rosa,unknown,KL,6.172,0.0,0.9857,0.0,0.0143,0.0,0.0,0.0
92,Rosa,unknown,KW,3.796,0.0,0.9914,0.0,0.0086,0.0,0.0,0.0
92,Rosa,unknown,AC,3.12,0.4082,0.0,0.0,0.3777,0.0,0.0,0.2141
92,Rosa,unknown,KG,6.053,0.0,0.9987,0.0,0.0013,0.0,0.0,0.0
93,Rosa,unknown,A,18.81,0.0,0.9993,0.0,0.0007,0.0,0.0,0.0
93,Rosa,unknown,P,16.29,0.0,0.9988,0.0,0.0012,0.0,0.0,0.0
93,Rosa,unknown,C,0.8906,0.0,0.5124,0.0,0.4222,0.0,0.0,0.0654
93,Rosa,unknown,KL,6.272,0.0,0.9963,0.0,0.0037,0.0,0.0,0.0
93,Rosa,unknown,KW,3.693,0.0,0.9634,0.0,0.0366,0.0,0.0,0.0
93,Rosa,unknown,AC,3.237,0.3846,0.0,0.0,0.3836,0.0,0.0,0.2318
93,Rosa,unknown,KG,6.053,0.0,0.9987,0.0,0.0013,0.0,0.0,0.0
94,Rosa,unknown,A,18.59,0.0,0.9986,0.0,0.0014,0.0,0.0,0.0
94,Rosa,unknown,P,16.05,0.0,0.9944,0.0,0.0056,0.0,0.0,0.0
94,Rosa,unknown,C,0.9066,0.0,0.498,0.0,0.4666,0.0,0.0,0.0354
94,Rosa,unknown,KL,6.037,0.0,0.9254,0.0,0.0746,0.0,0.0,0.0
94,Rosa,unknown,KW,3.86,0.0,0.9967,0.0,0.0033,0.0,0.0,0.0
94,Rosa,unknown,AC,6.001,0.0,0.0,0.7067,0.0,0.0,0.2533,0.04
94,Rosa,unknown,KG,5.877,0.0,0.9865,0.0,0.0134,0.0,0.0,0.0001
95,Rosa,unknown,A,18.36,0.0,0.9971,0.0,0.0029,0.0,0.0,0.0
95,Rosa,unknown,P,16.52,0.0,0.9997,0.0,0.0003,0.0,0.0,0.0
95,Rosa,unknown,C,0.8452,0.0,0.0,0.8037,0.0,0.1414,0.0,0.0549
95,Rosa,unknown,KL,6.666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95,Rosa,unknown,KW,3.485,0.0,0.601,0.0,0.3989,0.0,0.0,0.0001
95,Rosa,unknown,AC,4.933,0.0,0.0,0.5364,0.0,0.0,0.3491,0.1145
95,Rosa,unknown,KG,6.448,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96,Rosa,unknown,A,16.87,0.0,0.8462,0.0,0.1538,0.0,0.0,0.0
96,Rosa,unknown,P,15.65,0.0,0.9393,0.0,0.0607,0.0,0.0,0.0
96,Rosa,unknown,C,0.8648,0.3654,0.0,0.0,0.0,0.3296,0.0,0.305
96,Rosa,unknown,KL,6.139,0.0,0.9781,0.0,0.0219,0.0,0.0,0.0
96,Rosa,unknown,KW,3.463,0.0,0.5295,0.0,0.4704,0.0,0.0,0.0001
96,Rosa,unknown,AC,3.696,0.0,0.3966,0.0,0.0,0.0,0.308,0.2954
96,Rosa,unknown,KG,5.967,0.0,0.9959,0.0,0.0041,0.0,0.0,0.0
97,Rosa,unknown,A,19.31,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
97,Rosa,unknown,P,16.59,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
97,Rosa,unknown,C,0.8815,0.0,0.4772,0.0,0.4134,0.0,0.0,0.1094
97,Rosa,unknown,KL,6.341,0.0,0.9986,0.0,0.0014,0.0,0.0,0.0
97,Rosa,unknown,KW,3.81,0.0,0.993,0.0,0.007,0.0,0.0,0.0
97,Rosa,unknown,AC,3.477,0.0,0.3925,0.0,0.3371,0.0,0.0,0.2704
97,Rosa,unknown,KG,6.238,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
98,Rosa,unknown,A,18.98,0.0,0.9996,0.0,0.0004,0.0,0.0,0.0
98,Rosa,unknown,P,16.57,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
98,Rosa,unknown,C,0.8687,0.3871,0.0,0.0,0.358,0.0,0.0,0.2549
98,Rosa,unknown,KL,6.449,0.0,0.9997,0.0,0.0003,0.0,0.0,0.0
98,Rosa,unknown,KW,3.552,0.0,0.7878,0.0,0.2122,0.0,0.0,0.0
98,Rosa,unknown,AC,2.144,0.6005,0.0,0.0,0.2995,0.0,0.0,0.1
98,Rosa,unknown,KG,6.453,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,Rosa,unknown,A,18.17,0.0,0.9949,0.0,0.0051,0.0,0.0,0.0
99,Rosa,unknown,P,16.26,0.0,0.9985,0.0,0.0015,0.0,0.0,0.0
99,Rosa,unknown,C,0.8637,0.3575,0.0,0.0,0.0,0.3535,0.0,0.289
99,Rosa,unknown,KL,6.271,0.0,0.9963,0.0,0.0037,0.0,0.0,0.0
99,Rosa,unknown,KW,3.512,0.0,0.6838,0.0,0.3162,0.0,0.0,0.0
99,Rosa,unknown,AC,2.853,0.4625,0.0,0.0,0.3607,0.0,0.0,0.1768
99,Rosa,unknown,KG,6.273,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
100,Rosa,unknown,A,18.72,0.0,0.999,0.0,0.001,0.0,0.0,0.0
100,Rosa,unknown,P,16.34,0.0,0.9991,0.0,0.0009,0.0,0.0,0.0
100,Rosa,unknown,C,0.881,0.0,0.4741,0.0,0.413,0.0,0.0,0.1129
100,Rosa,unknown,KL,6.219,0.0,0.9924,0.0,0.0076,0.0,0.0,0.0
100,Rosa,unknown,KW,3.684,0.0,0.9586,0.0,0.0414,0.0,0.0,0.0
100,Rosa,unknown,AC,2.188,0.5924,0.0,0.0,0.3037,0.0,0.0,0.1039
100,Rosa,unknown,KG,6.097,0.0,0.9993,0.0,0.0007,0.0,0.0,0.0
101,Rosa,unknown,A,16.41,0.0,0.6379,0.0,0.3621,0.0,0.0,0.0
101,Rosa,unknown,P,15.25,0.0,0.6208,0.0,0.3792,0.0,0.0,0.0
101,Rosa,unknown,C,0.8866,0.0,0.5013,0.0,0.4177,0.0,0.0,0.081
101,Rosa,unknown,KL,5.718,0.7114,0.0,0.0,0.2827,0.0,0.0,0.0059
101,Rosa,unknown,KW,3.525,0.0,0.7203,0.0,0.2797,0.0,0.0,0.0
101,Rosa,unknown,AC,4.217,0.0,0.0,0.4035,0.0,0.0,0.3901,0.2064
101,Rosa,unknown,KG,5.618,0.0,0.6814,0.0,0.2812,0.0,0.0,0.0374
102,Rosa,unknown,A,17.99,0.0,0.9914,0.0,0.0086,0.0,0.0,0.0
102,Rosa,unknown,P,15.86,0.0,0.9819,0.0,0.0181,0.0,0.0,0.0
102,Rosa,unknown,C,0.8992,0.0,0.5155,0.0,0.4397,0.0,0.0,0.0448
102,Rosa,unknown,KL,5.89,0.0,0.6952,0.0,0.3047,0.0,0.0,0.0001
102,Rosa,unknown,KW,3.694,0.0,0.9639,0.0,0.0361,0.0,0.0,0.0
102,Rosa,unknown,AC,2.068,0.6141,0.0,0.0,0.2922,0.0,0.0,0.0937
102,Rosa,unknown,KG,5.837,0.0,0.9773,0.0,0.0225,0.0,0.0,0.0002
103,Rosa,unknown,A,19.46,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
103,Rosa,unknown,P,16.5,0.0,0.9997,0.0,0.0003,0.0,0.0,0.0
103,Rosa,unknown,C,0.8985,0.0,0.5162,0.0,0.4378,0.0,0.0,0.046
103,Rosa,unknown,KL,6.113,0.0,0.9697,0.0,0.0303,0.0,0.0,0.0
103,Rosa,unknown,KW,3.892,0.0,0.9979,0.0,0.0021,0.0,0.0,0.0
103,Rosa,unknown,AC,4.308,0.0,0.0,0.4206,0.0,0.0,0.3868,0.1926
103,Rosa,unknown,KG,6.009,0.0,0.9977,0.0,0.0023,0.0,0.0,0.0
104,Rosa,unknown,A,19.18,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
104,Rosa,unknown,P,16.63,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
104,Rosa,unknown,C,0.8717,0.398,0.0,0.0,0.3938,0.0,0.0,0.2082
104,Rosa,unknown,KL,6.369,0.0,0.9991,0.0,0.0009,0.0,0.0,0.0
104,Rosa,unknown,KW,3.681,0.0,0.9569,0.0,0.0431,0.0,0.0,0.0
104,Rosa,unknown,AC,3.357,0.0,0.3887,0.0,0.3606,0.0,0.0,0.2507
104,Rosa,unknown,KG,6.229,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
105,Rosa,unknown,A,18.95,0.0,0.9995,0.0,0.0005,0.0,0.0,0.0
105,Rosa,unknown,P,16.42,0.0,0.9995,0.0,0.0005,0.0,0.0,0.0
105,Rosa,unknown,C,0.8829,0.0,0.485,0.0,0.4145,0.0,0.0,0.1005
105,Rosa,unknown,KL,6.248,0.0,0.9949,0.0,0.0051,0.0,0.0,0.0
105,Rosa,unknown,KW,3.755,0.0,0.9846,0.0,0.0154,0.0,0.0,0.0
105,Rosa,unknown,AC,3.368,0.0,0.389,0.0,0.3585,0.0,0.0,0.2525
105,Rosa,unknown,KG,6.148,0.0,0.9996,0.0,0.0004,0.0,0.0,0.0
106,Rosa,unknown,A,18.83,0.0,0.9993,0.0,0.0007,0.0,0.0,0.0
106,Rosa,unknown,P,16.29,0.0,0.9988,0.0,0.0012,0.0,0.0,0.0
106,Rosa,unknown,C,0.8917,0.0,0.5143,0.0,0.4237,0.0,0.0,0.062
106,Rosa,unknown,KL,6.037,0.0,0.9254,0.0,0.0746,0.0,0.0,0.0
106,Rosa,unknown,KW,3.786,0.0,0.9901,0.0,0.0099,0.0,0.0,0.0
106,Rosa,unknown,AC,2.553,0.5226,0.0,0.0,0.337,0.0,0.0,0.1404
106,Rosa,unknown,KG,5.879,0.0,0.9869,0.0,0.013,0.0,0.0,0.0001
107,Rosa,unknown,A,18.85,0.0,0.9994,0.0,0.0006,0.0,0.0,0.0
107,Rosa,unknown,P,16.17,0.0,0.9974,0.0,0.0026,0.0,0.0,0.0
107,Rosa,unknown,C,0.9056,0.0,0.5014,0.0,0.4622,0.0,0.0,0.0364
107,Rosa,unknown,KL,6.152,0.0,0.9815,0.0,0.0185,0.0,0.0,0.0
107,Rosa,unknown,KW,3.806,0.0,0.9926,0.0,0.0074,0.0,0.0,0.0
107,Rosa,unknown,AC,2.843,0.4645,0.0,0.0,0.36,0.0,0.0,0.1755
107,Rosa,unknown,KG,6.2,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
108,Rosa,unknown,A,17.63,0.0,0.9766,0.0,0.0234,0.0,0.0,0.0
108,Rosa,unknown,P,15.86,0.0,0.9819,0.0,0.0181,0.0,0.0,0.0
108,Rosa,unknown,C,0.88,0.0,0.4677,0.0,0.4121,0.0,0.0,0.1202
108,Rosa,unknown,KL,6.033,0.0,0.922,0.0,0.078,0.0,0.0,0.0
108,Rosa,unknown,KW,3.573,0.0,0.8317,0.0,0.1683,0.0,0.0,0.0
108,Rosa,unknown,AC,3.747,0.0,0.3969,0.0,0.0,0.0,0.3171,0.286
108,Rosa,unknown,KG,5.929,0.0,0.9932,0.0,0.0068,0.0,0.0,0.0
109,Rosa,unknown,A,19.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,Rosa,unknown,P,16.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,Rosa,unknown,C,0.8752,0.0,0.4295,0.0,0.406,0.0,0.0,0.1645
109,Rosa,unknown,KL,6.675,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,Rosa,unknown,KW,3.763,0.0,0.9862,0.0,0.0138,0.0,0.0,0.0
109,Rosa,unknown,AC,3.252,0.0,0.3843,0.0,0.3816,0.0,0.0,0.2341
109,Rosa,unknown,KG,6.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,Rosa,unknown,A,18.55,0.0,0.9984,0.0,0.0016,0.0,0.0,0.0
110,Rosa,unknown,P,16.22,0.0,0.9981,0.0,0.0019,0.0,0.0,0.0
110,Rosa,unknown,C,0.8865,0.0,0.501,0.0,0.4176,0.0,0.0,0.0814
110,Rosa,unknown,KL,6.153,0.0,0.9817,0.0,0.0183,0.0,0.0,0.0
110,Rosa,unknown,KW,3.674,0.0,0.9526,0.0,0.0474,0.0,0.0,0.0
110,Rosa,unknown,AC,1.738,0.6703,0.0,0.0,0.2599,0.0,0.0,0.0698
110,Rosa,unknown,KG,5.894,0.0,0.9893,0.0,0.0107,0.0,0.0,0.0
111,Rosa,unknown,A,18.45,0.0,0.9978,0.0,0.0022,0.0,0.0,0.0
111,Rosa,unknown,P,16.12,0.0,0.9964,0.0,0.0036,0.0,0.0,0.0
111,Rosa,unknown,C,0.8921,0.0,0.5148,0.0,0.4244,0.0,0.0,0.0608
111,Rosa,unknown,KL,6.107,0.0,0.9674,0.0,0.0326,0.0,0.0,0.0
111,Rosa,unknown,KW,3.769,0.0,0.9874,0.0,0.0126,0.0,0.0,0.0
111,Rosa,unknown,AC,2.235,0.5837,0.0,0.0,0.3082,0.0,0.0,0.1081
111,Rosa,unknown,KG,5.794,0.0,0.9603,0.0,0.0391,0.0,0.0,0.0006
112,Rosa,unknown,A,19.38,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
112,Rosa,unknown,P,16.72,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
112,Rosa,unknown,C,0.8716,0.3977,0.0,0.0,0.3927,0.0,0.0,0.2096
112,Rosa,unknown,KL,6.303,0.0,0.9976,0.0,0.0024,0.0,0.0,0.0
112,Rosa,unknown,KW,3.791,0.0,0.9908,0.0,0.0092,0.0,0.0,0.0
112,Rosa,unknown,AC,3.678,0.0,0.3964,0.0,0.0,0.0,0.3049,0.2987
112,Rosa,unknown,KG,5.965,0.0,0.9958,0.0,0.0042,0.0,0.0,0.0
113,Rosa,unknown,A,19.13,0.0,0.9997,0.0,0.0003,0.0,0.0,0.0
113,Rosa,unknown,P,16.31,0.0,0.9989,0.0,0.0011,0.0,0.0,0.0
113,Rosa,unknown,C,0.9035,0.0,0.5074,0.0,0.4539,0.0,0.0,0.0387
113,Rosa,unknown,KL,6.183,0.0,0.9876,0.0,0.0124,0.0,0.0,0.0
113,Rosa,unknown,KW,3.902,0.0,0.9982,0.0,0.0018,0.0,0.0,0.0
113,Rosa,unknown,AC,2.109,0.6067,0.0,0.0,0.2962,0.0,0.0,0.0971
113,Rosa,unknown,KG,5.924,0.0,0.9928,0.0,0.0072,0.0,0.0,0.0
114,Rosa,unknown,A,19.14,0.0,0.9997,0.0,0.0003,0.0,0.0,0.0
114,Rosa,unknown,P,16.61,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
114,Rosa,unknown,C,0.8722,0.3993,0.0,0.0,0.3994,0.0,0.0,0.2013
114,Rosa,unknown,KL,6.259,0.0,0.9956,0.0,0.0044,0.0,0.0,0.0
114,Rosa,unknown,KW,3.737,0.0,0.9801,0.0,0.0199,0.0,0.0,0.0
114,Rosa,unknown,AC,6.682,0.0,0.0,0.7885,0.0,0.0,0.1926,0.0189
114,Rosa,unknown,KG,6.053,0.0,0.9987,0.0,0.0013,0.0,0.0,0.0
115,Rosa,unknown,A,20.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,Rosa,unknown,P,17.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,Rosa,unknown,C,0.8859,0.0,0.4988,0.0,0.417,0.0,0.0,0.0842
115,Rosa,unknown,KL,6.563,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,Rosa,unknown,KW,3.991,0.0,0.9995,0.0,0.0005,0.0,0.0,0.0
115,Rosa,unknown,AC,4.677,0.0,0.0,0.4897,0.0,0.0,0.3672,0.1431
115,Rosa,unknown,KG,6.316,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116,Rosa,unknown,A,19.06,0.0,0.9997,0.0,0.0003,0.0,0.0,0.0
116,Rosa,unknown,P,16.45,0.0,0.9996,0.0,0.0004,0.0,0.0,0.0
116,Rosa,unknown,C,0.8854,0.0,0.4967,0.0,0.4166,0.0,0.0,0.0867
116,Rosa,unknown,KL,6.416,0.0,0.9996,0.0,0.0004,0.0,0.0,0.0
116,Rosa,unknown,KW,3.719,0.0,0.9744,0.0,0.0256,0.0,0.0,0.0
116,Rosa,unknown,AC,2.248,0.5813,0.0,0.0,0.3094,0.0,0.0,0.1093
116,Rosa,unknown,KG,6.163,0.0,0.9997,0.0,0.0003,0.0,0.0,0.0
117,Rosa,unknown,A,18.96,0.0,0.9996,0.0,0.0004,0.0,0.0,0.0
117,Rosa,unknown,P,16.2,0.0,0.9978,0.0,0.0022,0.0,0.0,0.0
117,Rosa,unknown,C,0.9077,0.0,0.4939,0.0,0.4716,0.0,0.0,0.0345
117,Rosa,unknown,KL,6.051,0.0,0.9364,0.0,0.0636,0.0,0.0,0.0
117,Rosa,unknown,KW,3.897,0.0,0.9981,0.0,0.0019,0.0,0.0,0.0
117,Rosa,unknown,AC,4.334,0.0,0.0,0.4255,0.0,0.0,0.3857,0.1888
117,Rosa,unknown,KG,5.75,0.0,0.9303,0.0,0.0678,0.0,0.0,0.0019
118,Rosa,unknown,A,19.15,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
118,Rosa,unknown,P,16.45,0.0,0.9996,0.0,0.0004,0.0,0.0,0.0
118,Rosa,unknown,C,0.889,0.0,0.5087,0.0,0.4202,0.0,0.0,0.0711
118,Rosa,unknown,KL,6.245,0.0,0.9947,0.0,0.0053,0.0,0.0,0.0
118,Rosa,unknown,KW,3.815,0.0,0.9935,0.0,0.0065,0.0,0.0,0.0
118,Rosa,unknown,AC,3.084,0.4155,0.0,0.0,0.3757,0.0,0.0,0.2088
118,Rosa,unknown,KG,6.185,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
119,Rosa,unknown,A,18.89,0.0,0.9994,0.0,0.0006,0.0,0.0,0.0
119,Rosa,unknown,P,16.23,0.0,0.9982,0.0,0.0018,0.0,0.0,0.0
119,Rosa,unknown,C,0.9008,0.0,0.5132,0.0,0.4445,0.0,0.0,0.0423
119,Rosa,unknown,KL,6.227,0.0,0.9932,0.0,0.0068,0.0,0.0,0.0
119,Rosa,unknown,KW,3.769,0.0,0.9874,0.0,0.0126,0.0,0.0,0.0
119,Rosa,unknown,AC,3.639,0.0,0.396,0.0,0.306,0.0,0.0,0.298
119,Rosa,unknown,KG,5.966,0.0,0.9959,0.0,0.0041,0.0,0.0,0.0
120,Rosa,unknown,A,20.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120,Rosa,unknown,P,16.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120,Rosa,unknown,C,0.8811,0.0,0.4748,0.0,0.413,0.0,0.0,0.1122
120,Rosa,unknown,KL,6.493,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
120,Rosa,unknown,KW,3.857,0.0,0.9965,0.0,0.0035,0.0,0.0,0.0
120,Rosa,unknown,AC,3.063,0.4198,0.0,0.0,0.3744,0.0,0.0,0.2058
120,Rosa,unknown,KG,6.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,Rosa,unknown,A,20.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,Rosa,unknown,P,16.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,Rosa,unknown,C,0.8897,0.0,0.5105,0.0,0.421,0.0,0.0,0.0685
121,Rosa,unknown,KL,6.315,0.0,0.998,0.0,0.002,0.0,0.0,0.0
121,Rosa,unknown,KW,3.962,0.0,0.9993,0.0,0.0007,0.0,0.0,0.0
121,Rosa,unknown,AC,5.901,0.0,0.0,0.6928,0.0,0.0,0.2627,0.0445
121,Rosa,unknown,KG,6.188,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
122,Rosa,unknown,A,18.14,0.0,0.9945,0.0,0.0055,0.0,0.0,0.0
122,Rosa,unknown,P,16.12,0.0,0.9964,0.0,0.0036,0.0,0.0,0.0
122,Rosa,unknown,C,0.8772,0.0,0.4469,0.0,0.409,0.0,0.0,0.1441
122,Rosa,unknown,KL,6.059,0.0,0.942,0.0,0.058,0.0,0.0,0.0
122,Rosa,unknown,KW,3.563,0.0,0.8117,0.0,0.1883,0.0,0.0,0.0
122,Rosa,unknown,AC,3.619,0.0,0.3956,0.0,0.3098,0.0,0.0,0.2946
122,Rosa,unknown,KG,6.011,0.0,0.9977,0.0,0.0023,0.0,0.0,0.0
123,Rosa,unknown,A,16.17,0.5003,0.0,0.0,0.4997,0.0,0.0,0.0
123,Rosa,unknown,P,15.38,0.0,0.7689,0.0,0.2311,0.0,0.0,0.0
123,Rosa,unknown,C,0.8588,0.0,0.0,0.4724,0.0,0.3122,0.0,0.2154
123,Rosa,unknown,KL,5.762,0.621,0.0,0.0,0.3768,0.0,0.0,0.0022
123,Rosa,unknown,KW,3.387,0.7051,0.0,0.0,0.294,0.0,0.0,0.0009
123,Rosa,unknown,AC,4.286,0.0,0.0,0.4165,0.0,0.0,0.3876,0.1959
123,Rosa,unknown,KG,5.703,0.0,0.8755,0.0,0.1185,0.0,0.0,0.006
124,Rosa,unknown,A,18.43,0.0,0.9977,0.0,0.0023,0.0,0.0,0.0
124,Rosa,unknown,P,15.97,0.0,0.9907,0.0,0.0093,0.0,0.0,0.0
124,Rosa,unknown,C,0.9077,0.0,0.4939,0.0,0.4716,0.0,0.0,0.0345
124,Rosa,unknown,KL,5.98,0.0,0.8629,0.0,0.1371,0.0,0.0,0.0
124,Rosa,unknown,KW,3.771,0.0,0.9877,0.0,0.0123,0.0,0.0,0.0
124,Rosa,unknown,AC,2.984,0.4358,0.0,0.0,0.3696,0.0,0.0,0.1946
124,Rosa,unknown,KG,5.905,0.0,0.9907,0.0,0.0093,0.0,0.0,0.0
125,Rosa,unknown,A,15.99,0.6023,0.0,0.0,0.3977,0.0,0.0,0.0
125,Rosa,unknown,P,14.89,0.7969,0.0,0.0,0.2031,0.0,0.0,0.0
125,Rosa,unknown,C,0.9064,0.0,0.4987,0.0,0.4657,0.0,0.0,0.0356
125,Rosa,unknown,KL,5.363,0.0,0.0,0.5489,0.0,0.4406,0.0,0.0105
125,Rosa,unknown,KW,3.582,0.0,0.8483,0.0,0.1517,0.0,0.0,0.0
125,Rosa,unknown,AC,3.336,0.0,0.3878,0.0,0.3648,0.0,0.0,0.2474
