sample_index,ground_truth,dataset_split,attribute,attribute_data,{C1},{C2},{C3},{C1 ∪ C2},{C1 ∪ C3},{C2 ∪ C3},{C1 ∪ C2 ∪ C3}
42,Class 2,unknown,ProAn,1.7,0.5865,0.0,0.0,0.346,0.0,0.0,0.0675
42,Class 2,unknown,Color,5.43,0.6709,0.0,0.0,0.0,0.3228,0.0,0.0062
42,Class 2,unknown,Hue,0.88,0.0,0.4969,0.0,0.381,0.0,0.0,0.1221
42,Class 2,unknown,OD,3.56,0.5923,0.0,0.0,0.4077,0.0,0.0,0.0
42,Class 2,unknown,Proline,1095.0,0.0,0.6554,0.0,0.0,0.0,0.3409,0.0037
43,Class 1,unknown,Alc,13.24,0.7861,0.0,0.0,0.0,0.2086,0.0,0.0053
43,Class 1,unknown,Mal,3.98,0.9104,0.0,0.0,0.0822,0.0,0.0,0.0074
43,Class 1,unknown,Ash,2.29,0.0,0.0,0.4089,0.0,0.3934,0.0,0.1977
43,Class 1,unknown,AlkAsh,17.5,0.5351,0.0,0.0,0.2905,0.0,0.0,0.1744
43,Class 1,unknown,Mg,103.0,0.5521,0.0,0.0,0.271,0.0,0.0,0.1768
43,Class 1,unknown,TotPhen,2.64,0.5875,0.0,0.0,0.3814,0.0,0.0,0.0311
43,Class 1,unknown,Flav,2.63,0.5129,0.0,0.0,0.4871,0.0,0.0,0.0
43,Class 1,unknown,Nonflav,0.32,0.5501,0.0,0.0,0.2952,0.0,0.0,0.1546
43,Class 1,unknown,ProAn,1.66,0.0,0.0,0.506,0.0,0.0,0.3105,0.1835
43,Class 1,unknown,Color,4.36,0.6597,0.0,0.0,0.0,0.2415,0.0,0.0988
43,Class 1,unknown,Hue,0.82,0.6214,0.0,0.0,0.3734,0.0,0.0,0.0052
43,Class 1,unknown,OD,3.0,0.6273,0.0,0.0,0.3727,0.0,0.0,0.0
43,Class 1,unknown,Proline,680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Class 3,unknown,Alc,13.05,0.0,0.8462,0.0,0.0,0.0,0.1514,0.0024
44,Class 3,unknown,Mal,1.77,0.0,0.0,0.9939,0.0,0.0,0.0061,0.0
44,Class 3,unknown,Ash,2.1,0.0,0.0,0.3795,0.0,0.3338,0.0,0.2867
44,Class 3,unknown,AlkAsh,17.0,0.3622,0.0,0.0,0.0,0.3257,0.0,0.3121
44,Class 3,unknown,Mg,107.0,0.0,0.0,0.4243,0.0,0.2939,0.0,0.2818
44,Class 3,unknown,TotPhen,3.0,0.0,0.0,0.8164,0.0,0.0,0.1835,0.0
44,Class 3,unknown,Flav,3.0,0.0,0.0,0.9477,0.0,0.0,0.0523,0.0
44,Class 3,unknown,Nonflav,0.28,0.0,0.385,0.0,0.0,0.0,0.3698,0.2452
44,Class 3,unknown,ProAn,2.03,0.0,0.0,0.7735,0.0,0.0,0.2265,0.0
44,Class 3,unknown,Color,5.04,0.695,0.0,0.0,0.0,0.2752,0.0,0.0298
44,Class 3,unknown,Hue,0.88,0.0,0.0,0.9021,0.0,0.0,0.0968,0.0011
44,Class 3,unknown,OD,3.35,0.0,0.0,0.91,0.0,0.0,0.0889,0.0011
44,Class 3,unknown,Proline,885.0,0.0,0.54,0.0,0.0,0.0,0.4546,0.0054
45,Class 1,unknown,Alc,14.21,0.5507,0.0,0.0,0.0,0.4113,0.0,0.038
45,Class 1,unknown,Mal,4.04,0.9421,0.0,0.0,0.0532,0.0,0.0,0.0047
45,Class 1,unknown,Ash,2.44,0.0,0.0,0.3741,0.0,0.3318,0.0,0.2941
45,Class 1,unknown,AlkAsh,18.9,0.6742,0.0,0.0,0.2554,0.0,0.0,0.0704
45,Class 1,unknown,Mg,111.0,0.5423,0.0,0.0,0.2348,0.0,0.0,0.223
45,Class 1,unknown,TotPhen,2.85,0.8032,0.0,0.0,0.1963,0.0,0.0,0.0004
45,Class 1,unknown,Flav,2.65,0.8496,0.0,0.0,0.1504,0.0,0.0,0.0
45,Class 1,unknown,Nonflav,0.3,0.473,0.0,0.0,0.3209,0.0,0.0,0.2061
45,Class 1,unknown,ProAn,1.25,0.5902,0.0,0.0,0.3417,0.0,0.0,0.0681
45,Class 1,unknown,Color,5.24,0.6571,0.0,0.0,0.0,0.3389,0.0,0.004
45,Class 1,unknown,Hue,0.87,0.0,0.4814,0.0,0.4388,0.0,0.0,0.0798
45,Class 1,unknown,OD,3.33,0.6571,0.0,0.0,0.3429,0.0,0.0,0.0
45,Class 1,unknown,Proline,1080.0,0.0,0.0,0.4962,0.0,0.2529,0.0,0.251
46,Class 3,unknown,Alc,14.38,0.0,0.0,0.5077,0.0,0.4111,0.0,0.0812
46,Class 3,unknown,Mal,3.59,0.0,0.0,0.8808,0.0,0.0,0.1192,0.0
46,Class 3,unknown,Ash,2.28,0.0,0.0,0.3938,0.0,0.3396,0.0,0.2665
46,Class 3,unknown,AlkAsh,16.0,0.0,0.0,0.4306,0.0,0.0,0.3192,0.2502
46,Class 3,unknown,Mg,102.0,0.0,0.4058,0.0,0.0,0.0,0.4055,0.1886
46,Class 3,unknown,TotPhen,3.25,0.0,0.0,0.8,0.0,0.0,0.1999,0.0001
46,Class 3,unknown,Flav,3.17,0.0,0.0,0.9478,0.0,0.0,0.0522,0.0
46,Class 3,unknown,Nonflav,0.27,0.3659,0.0,0.0,0.355,0.0,0.0,0.2791
46,Class 3,unknown,ProAn,2.19,0.0,0.0,0.7662,0.0,0.0,0.2338,0.0
46,Class 3,unknown,Color,4.9,0.6945,0.0,0.0,0.0,0.2833,0.0,0.0222
46,Class 3,unknown,Hue,1.04,0.0,0.0,0.866,0.0,0.0,0.1306,0.0034
46,Class 3,unknown,OD,3.44,0.0,0.7021,0.0,0.2577,0.0,0.0,0.0402
46,Class 3,unknown,Proline,1065.0,0.0,0.0,0.5415,0.0,0.0,0.2606,0.1979
47,Class 2,unknown,Alc,13.9,0.0,0.8924,0.0,0.0,0.0,0.1065,0.001
47,Class 2,unknown,Mal,1.68,0.7608,0.0,0.0,0.2192,0.0,0.0,0.02
47,Class 2,unknown,Ash,2.12,0.0,0.0,0.4253,0.0,0.3675,0.0,0.2073
47,Class 2,unknown,AlkAsh,16.0,0.0,0.0,0.5566,0.0,0.0,0.3593,0.0841
47,Class 2,unknown,Mg,101.0,0.0,0.541,0.0,0.0,0.0,0.3394,0.1196
47,Class 2,unknown,TotPhen,3.1,0.5495,0.0,0.0,0.4091,0.0,0.0,0.0414
47,Class 2,unknown,Flav,3.39,0.0,0.7008,0.0,0.2992,0.0,0.0,0.0
47,Class 2,unknown,Nonflav,0.21,0.0,0.0,0.465,0.0,0.0,0.3969,0.1381
47,Class 2,unknown,ProAn,2.14,0.0,0.0,0.6877,0.0,0.0,0.2858,0.0265
47,Class 2,unknown,Color,6.1,0.0,0.8541,0.0,0.0768,0.0,0.0,0.0691
47,Class 2,unknown,Hue,0.91,0.0,0.4969,0.0,0.381,0.0,0.0,0.1221
47,Class 2,unknown,OD,3.33,0.6478,0.0,0.0,0.3522,0.0,0.0,0.0
47,Class 2,unknown,Proline,985.0,0.0,0.8496,0.0,0.0,0.0,0.1486,0.0019
48,Class 3,unknown,Alc,14.1,0.0,0.0,0.5309,0.0,0.0,0.3743,0.0948
48,Class 3,unknown,Mal,2.02,0.0,0.0,0.999,0.0,0.0,0.001,0.0
48,Class 3,unknown,Ash,2.4,0.0,0.0,0.4164,0.0,0.3857,0.0,0.1979
48,Class 3,unknown,AlkAsh,18.8,0.0,0.0,0.55,0.0,0.0,0.3446,0.1054
48,Class 3,unknown,Mg,103.0,0.4372,0.0,0.0,0.0,0.3511,0.0,0.2116
48,Class 3,unknown,TotPhen,2.75,0.0,0.0,0.7345,0.0,0.0,0.2642,0.0014
48,Class 3,unknown,Flav,2.92,0.0,0.0,0.9461,0.0,0.0,0.0539,0.0
48,Class 3,unknown,Nonflav,0.32,0.0,0.0,0.7772,0.0,0.0,0.2226,0.0002
48,Class 3,unknown,ProAn,2.38,0.0,0.0,0.7266,0.0,0.0,0.2652,0.0082
48,Class 3,unknown,Color,6.2,0.6948,0.0,0.0,0.0,0.2816,0.0,0.0236
48,Class 3,unknown,Hue,1.07,0.0,0.4697,0.0,0.0,0.0,0.3395,0.1908
48,Class 3,unknown,OD,2.75,0.0,0.0,0.6035,0.0,0.0,0.3708,0.0256
48,Class 3,unknown,Proline,1060.0,0.0,0.0,0.5745,0.0,0.0,0.4159,0.0096
49,Class 2,unknown,Alc,13.94,0.7129,0.0,0.0,0.0,0.2755,0.0,0.0116
49,Class 2,unknown,Mal,1.73,0.0,0.9105,0.0,0.0,0.0,0.0894,0.0001
49,Class 2,unknown,Ash,2.27,0.4103,0.0,0.0,0.0,0.3871,0.0,0.2026
49,Class 2,unknown,AlkAsh,17.4,0.0,0.5218,0.0,0.0,0.0,0.4519,0.0263
49,Class 2,unknown,Mg,108.0,0.0,0.4828,0.0,0.0,0.0,0.3712,0.1461
49,Class 2,unknown,TotPhen,2.88,0.7756,0.0,0.0,0.2223,0.0,0.0,0.0021
49,Class 2,unknown,Flav,3.54,0.75,0.0,0.0,0.25,0.0,0.0,0.0
49,Class 2,unknown,Nonflav,0.32,0.5695,0.0,0.0,0.3411,0.0,0.0,0.0894
49,Class 2,unknown,ProAn,2.08,0.5865,0.0,0.0,0.346,0.0,0.0,0.0675
49,Class 2,unknown,Color,8.9,0.0,0.77,0.0,0.1426,0.0,0.0,0.0875
49,Class 2,unknown,Hue,1.12,0.0,0.6993,0.0,0.3007,0.0,0.0,0.0
49,Class 2,unknown,OD,3.1,0.6429,0.0,0.0,0.3571,0.0,0.0,0.0
49,Class 2,unknown,Proline,1260.0,0.0,0.7957,0.0,0.0,0.0,0.202,0.0023
50,Class 1,unknown,Alc,13.05,0.0,0.0,0.4943,0.0,0.433,0.0,0.0727
50,Class 1,unknown,Mal,1.73,0.9445,0.0,0.0,0.051,0.0,0.0,0.0045
50,Class 1,unknown,Ash,2.04,0.0,0.0,0.4058,0.0,0.3961,0.0,0.1981
50,Class 1,unknown,AlkAsh,12.4,0.6819,0.0,0.0,0.2528,0.0,0.0,0.0653
50,Class 1,unknown,Mg,92.0,0.0,0.0,0.4259,0.0,0.0,0.3257,0.2484
50,Class 1,unknown,TotPhen,2.72,0.7442,0.0,0.0,0.2512,0.0,0.0,0.0046
50,Class 1,unknown,Flav,3.27,0.7809,0.0,0.0,0.2191,0.0,0.0,0.0
50,Class 1,unknown,Nonflav,0.17,0.473,0.0,0.0,0.3209,0.0,0.0,0.2061
50,Class 1,unknown,ProAn,2.91,0.4169,0.0,0.0,0.0,0.3043,0.0,0.2789
50,Class 1,unknown,Color,7.2,0.6062,0.0,0.0,0.0,0.2211,0.0,0.1726
50,Class 1,unknown,Hue,1.12,0.0,0.5011,0.0,0.3499,0.0,0.0,0.149
50,Class 1,unknown,OD,2.91,0.6517,0.0,0.0,0.3483,0.0,0.0,0.0
50,Class 1,unknown,Proline,1150.0,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
51,Class 1,unknown,Alc,13.83,0.0,0.0,0.58,0.0,0.0,0.2252,0.1948
51,Class 1,unknown,Mal,1.65,0.0,0.862,0.0,0.0,0.0,0.138,0.0
51,Class 1,unknown,Ash,2.6,0.0,0.626,0.0,0.3364,0.0,0.0,0.0376
51,Class 1,unknown,AlkAsh,17.2,0.0,0.5218,0.0,0.0,0.0,0.4519,0.0263
51,Class 1,unknown,Mg,94.0,0.5445,0.0,0.0,0.3113,0.0,0.0,0.1443
51,Class 1,unknown,TotPhen,2.45,0.6136,0.0,0.0,0.3615,0.0,0.0,0.0249
51,Class 1,unknown,Flav,2.99,0.6502,0.0,0.0,0.3498,0.0,0.0,0.0
51,Class 1,unknown,Nonflav,0.22,0.0,0.0,0.5744,0.0,0.0,0.3772,0.0484
51,Class 1,unknown,ProAn,2.29,0.5458,0.0,0.0,0.3919,0.0,0.0,0.0623
51,Class 1,unknown,Color,5.6,0.0,0.7137,0.0,0.186,0.0,0.0,0.1003
51,Class 1,unknown,Hue,1.24,0.6419,0.0,0.0,0.3574,0.0,0.0,0.0008
51,Class 1,unknown,OD,3.37,0.6492,0.0,0.0,0.3508,0.0,0.0,0.0
51,Class 1,unknown,Proline,1265.0,0.4244,0.0,0.0,0.0,0.3616,0.0,0.2139
52,Class 3,unknown,Alc,13.82,0.0,0.0,0.5352,0.0,0.0,0.3661,0.0987
52,Class 3,unknown,Mal,1.75,0.9298,0.0,0.0,0.0645,0.0,0.0,0.0058
52,Class 3,unknown,Ash,2.42,0.0,0.0,0.3795,0.0,0.3338,0.0,0.2867
52,Class 3,unknown,AlkAsh,14.0,0.4868,0.0,0.0,0.2984,0.0,0.0,0.2147
52,Class 3,unknown,Mg,111.0,0.5512,0.0,0.0,0.2831,0.0,0.0,0.1658
52,Class 3,unknown,TotPhen,3.88,0.0,0.0,0.778,0.0,0.0,0.2217,0.0003
52,Class 3,unknown,Flav,3.74,0.0,0.0,0.5435,0.0,0.0,0.4563,0.0002
52,Class 3,unknown,Nonflav,0.32,0.5695,0.0,0.0,0.3411,0.0,0.0,0.0894
52,Class 3,unknown,ProAn,1.87,0.0,0.0,0.7334,0.0,0.0,0.2605,0.0061
52,Class 3,unknown,Color,7.05,0.0,0.4985,0.0,0.3531,0.0,0.0,0.1484
52,Class 3,unknown,Hue,1.01,0.0,0.0,0.7638,0.0,0.0,0.2186,0.0176
52,Class 3,unknown,OD,3.26,0.0,0.0,0.9817,0.0,0.0,0.0183,0.0
52,Class 3,unknown,Proline,1190.0,0.0,0.0,0.6443,0.0,0.0,0.3364,0.0193
53,Class 1,unknown,Alc,13.77,0.0,0.0,0.5723,0.0,0.2664,0.0,0.1614
53,Class 1,unknown,Mal,1.9,0.8753,0.0,0.0,0.1144,0.0,0.0,0.0103
53,Class 1,unknown,Ash,2.68,0.4103,0.0,0.0,0.0,0.3871,0.0,0.2026
53,Class 1,unknown,AlkAsh,17.1,0.4118,0.0,0.0,0.3077,0.0,0.0,0.2806
53,Class 1,unknown,Mg,115.0,0.0,0.0,0.3976,0.0,0.3683,0.0,0.2341
53,Class 1,unknown,TotPhen,3.0,0.7228,0.0,0.0,0.2704,0.0,0.0,0.0068
53,Class 1,unknown,Flav,2.79,0.8449,0.0,0.0,0.1551,0.0,0.0,0.0
53,Class 1,unknown,Nonflav,0.39,0.5683,0.0,0.0,0.2899,0.0,0.0,0.1418
53,Class 1,unknown,ProAn,1.68,0.0,0.5515,0.0,0.3979,0.0,0.0,0.0506
53,Class 1,unknown,Color,6.3,0.6924,0.0,0.0,0.0,0.2902,0.0,0.0174
53,Class 1,unknown,Hue,1.13,0.5927,0.0,0.0,0.3959,0.0,0.0,0.0114
53,Class 1,unknown,OD,2.93,0.6447,0.0,0.0,0.3553,0.0,0.0,0.0
53,Class 1,unknown,Proline,1375.0,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
54,Class 2,unknown,Alc,13.74,0.0,0.4849,0.0,0.0,0.0,0.462,0.0532
54,Class 2,unknown,Mal,1.67,0.0,0.8877,0.0,0.0,0.0,0.1123,0.0
54,Class 2,unknown,Ash,2.25,0.0,0.4021,0.0,0.3016,0.0,0.0,0.2964
54,Class 2,unknown,AlkAsh,16.4,0.3868,0.0,0.0,0.31,0.0,0.0,0.3031
54,Class 2,unknown,Mg,118.0,0.0,0.4828,0.0,0.0,0.0,0.3712,0.1461
54,Class 2,unknown,TotPhen,2.6,0.0,0.5536,0.0,0.0,0.0,0.3017,0.1447
54,Class 2,unknown,Flav,2.9,0.5311,0.0,0.0,0.4689,0.0,0.0,0.0
54,Class 2,unknown,Nonflav,0.21,0.6042,0.0,0.0,0.2886,0.0,0.0,0.1072
54,Class 2,unknown,ProAn,1.62,0.6367,0.0,0.0,0.2818,0.0,0.0,0.0815
54,Class 2,unknown,Color,5.85,0.0,0.5922,0.0,0.2801,0.0,0.0,0.1277
54,Class 2,unknown,Hue,0.92,0.6328,0.0,0.0,0.3668,0.0,0.0,0.0003
54,Class 2,unknown,OD,3.2,0.6392,0.0,0.0,0.3608,0.0,0.0,0.0
54,Class 2,unknown,Proline,1060.0,0.0,0.0,0.6497,0.0,0.0,0.2847,0.0657
55,Class 3,unknown,Alc,13.56,0.0,0.5867,0.0,0.0,0.0,0.3844,0.029
55,Class 3,unknown,Mal,1.73,0.0,0.0,0.807,0.0,0.0,0.193,0.0
55,Class 3,unknown,Ash,2.46,0.0,0.4021,0.0,0.3016,0.0,0.0,0.2964
55,Class 3,unknown,AlkAsh,20.5,0.4243,0.0,0.0,0.3063,0.0,0.0,0.2693
55,Class 3,unknown,Mg,116.0,0.0,0.0,0.4268,0.0,0.0,0.3096,0.2636
55,Class 3,unknown,TotPhen,2.96,0.0,0.0,0.7455,0.0,0.0,0.2535,0.001
55,Class 3,unknown,Flav,2.78,0.0,0.0,0.9426,0.0,0.0,0.0574,0.0
55,Class 3,unknown,Nonflav,0.2,0.0,0.0,0.808,0.0,0.0,0.192,0.0001
55,Class 3,unknown,ProAn,2.45,0.0,0.0,0.734,0.0,0.0,0.2601,0.0059
55,Class 3,unknown,Color,6.25,0.0,0.0,0.5246,0.0,0.4753,0.0,0.0001
55,Class 3,unknown,Hue,0.98,0.0,0.0,0.8242,0.0,0.0,0.168,0.0078
55,Class 3,unknown,OD,3.03,0.0,0.0,0.9678,0.0,0.0,0.0322,0.0001
55,Class 3,unknown,Proline,1120.0,0.0,0.0,0.6594,0.0,0.0,0.2921,0.0486
56,Class 2,unknown,Alc,14.22,0.0,0.8021,0.0,0.0,0.0,0.1934,0.0045
56,Class 2,unknown,Mal,1.7,0.0,0.7436,0.0,0.0,0.0,0.2564,0.0
56,Class 2,unknown,Ash,2.3,0.0,0.3787,0.0,0.0,0.0,0.3128,0.3084
56,Class 2,unknown,AlkAsh,16.3,0.4868,0.0,0.0,0.2984,0.0,0.0,0.2147
56,Class 2,unknown,Mg,118.0,0.0,0.4299,0.0,0.0,0.0,0.3959,0.1741
56,Class 2,unknown,TotPhen,3.2,0.0,0.4859,0.0,0.4274,0.0,0.0,0.0867
56,Class 2,unknown,Flav,3.0,0.0,0.738,0.0,0.262,0.0,0.0,0.0
56,Class 2,unknown,Nonflav,0.26,0.6043,0.0,0.0,0.2939,0.0,0.0,0.1018
56,Class 2,unknown,ProAn,2.03,0.0,0.4722,0.0,0.4719,0.0,0.0,0.0558
56,Class 2,unknown,Color,6.38,0.0,0.8964,0.0,0.0,0.0,0.0693,0.0343
56,Class 2,unknown,Hue,0.94,0.637,0.0,0.0,0.3626,0.0,0.0,0.0005
56,Class 2,unknown,OD,3.31,0.6576,0.0,0.0,0.3424,0.0,0.0,0.0
56,Class 2,unknown,Proline,970.0,0.0,0.9677,0.0,0.0,0.0,0.0315,0.0008
57,Class 1,unknown,Alc,13.29,0.9084,0.0,0.0,0.0,0.0912,0.0,0.0004
57,Class 1,unknown,Mal,1.97,0.9319,0.0,0.0,0.0626,0.0,0.0,0.0055
57,Class 1,unknown,Ash,2.68,0.0,0.4401,0.0,0.2899,0.0,0.0,0.2701
57,Class 1,unknown,AlkAsh,16.8,0.7823,0.0,0.0,0.2071,0.0,0.0,0.0106
57,Class 1,unknown,Mg,102.0,0.0,0.0,0.4211,0.0,0.309,0.0,0.2699
57,Class 1,unknown,TotPhen,3.0,0.7228,0.0,0.0,0.2704,0.0,0.0,0.0068
57,Class 1,unknown,Flav,3.23,0.7938,0.0,0.0,0.2062,0.0,0.0,0.0
57,Class 1,unknown,Nonflav,0.31,0.5827,0.0,0.0,0.2865,0.0,0.0,0.1308
57,Class 1,unknown,ProAn,1.66,0.6477,0.0,0.0,0.2547,0.0,0.0,0.0976
57,Class 1,unknown,Color,6.0,0.6793,0.0,0.0,0.0,0.2527,0.0,0.068
57,Class 1,unknown,Hue,1.07,0.6335,0.0,0.0,0.3635,0.0,0.0,0.0031
57,Class 1,unknown,OD,2.84,0.5336,0.0,0.0,0.4661,0.0,0.0,0.0002
57,Class 1,unknown,Proline,1270.0,0.9946,0.0,0.0,0.0046,0.0,0.0,0.0008
58,Class 3,unknown,Alc,13.72,0.0,0.0,0.5601,0.0,0.0,0.3103,0.1295
58,Class 3,unknown,Mal,1.43,0.0,0.0,0.9724,0.0,0.0,0.0276,0.0
58,Class 3,unknown,Ash,2.5,0.4192,0.0,0.0,0.0,0.3731,0.0,0.2077
58,Class 3,unknown,AlkAsh,16.7,0.0,0.0,0.5085,0.0,0.0,0.3271,0.1644
58,Class 3,unknown,Mg,108.0,0.0,0.0,0.4243,0.0,0.2939,0.0,0.2818
58,Class 3,unknown,TotPhen,3.4,0.0,0.0,0.7703,0.0,0.0,0.2293,0.0005
58,Class 3,unknown,Flav,3.67,0.0,0.0,0.9478,0.0,0.0,0.0522,0.0
58,Class 3,unknown,Nonflav,0.19,0.0,0.0,0.6876,0.0,0.0,0.3066,0.0058
58,Class 3,unknown,ProAn,2.04,0.0,0.0,0.7726,0.0,0.0,0.2273,0.0001
58,Class 3,unknown,Color,6.8,0.545,0.0,0.0,0.2526,0.0,0.0,0.2024
58,Class 3,unknown,Hue,0.89,0.0,0.0,0.7385,0.0,0.0,0.2387,0.0228
58,Class 3,unknown,OD,2.87,0.0,0.6766,0.0,0.0,0.0,0.1965,0.127
58,Class 3,unknown,Proline,1285.0,0.0,0.0,0.6159,0.0,0.0,0.3707,0.0134
59,Class 1,unknown,Alc,12.37,0.6997,0.0,0.0,0.0,0.2873,0.0,0.0131
59,Class 1,unknown,Mal,0.94,0.9341,0.0,0.0,0.0606,0.0,0.0,0.0053
59,Class 1,unknown,Ash,1.36,0.0,0.0,0.4116,0.0,0.3908,0.0,0.1976
59,Class 1,unknown,AlkAsh,10.6,0.5803,0.0,0.0,0.2813,0.0,0.0,0.1384
59,Class 1,unknown,Mg,88.0,0.0,0.0,0.4268,0.0,0.0,0.3096,0.2636
59,Class 1,unknown,TotPhen,1.98,0.0,0.4859,0.0,0.4274,0.0,0.0,0.0867
59,Class 1,unknown,Flav,0.57,0.7968,0.0,0.0,0.2032,0.0,0.0,0.0
59,Class 1,unknown,Nonflav,0.28,0.5836,0.0,0.0,0.325,0.0,0.0,0.0913
59,Class 1,unknown,ProAn,0.42,0.6042,0.0,0.0,0.325,0.0,0.0,0.0707
59,Class 1,unknown,Color,1.95,0.6945,0.0,0.0,0.0,0.2833,0.0,0.0222
59,Class 1,unknown,Hue,1.05,0.5556,0.0,0.0,0.4444,0.0,0.0,0.0
59,Class 1,unknown,OD,1.82,0.6575,0.0,0.0,0.3425,0.0,0.0,0.0
59,Class 1,unknown,Proline,520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Class 1,unknown,Alc,12.33,0.7734,0.0,0.0,0.0,0.2203,0.0,0.0062
60,Class 1,unknown,Mal,1.1,0.939,0.0,0.0,0.056,0.0,0.0,0.0049
60,Class 1,unknown,Ash,2.28,0.0,0.3902,0.0,0.3051,0.0,0.0,0.3047
60,Class 1,unknown,AlkAsh,16.0,0.6893,0.0,0.0,0.2502,0.0,0.0,0.0606
60,Class 1,unknown,Mg,101.0,0.0,0.0,0.4243,0.0,0.2939,0.0,0.2818
60,Class 1,unknown,TotPhen,2.05,0.6297,0.0,0.0,0.3488,0.0,0.0,0.0215
60,Class 1,unknown,Flav,1.09,0.0,0.6622,0.0,0.3378,0.0,0.0,0.0
60,Class 1,unknown,Nonflav,0.63,0.6042,0.0,0.0,0.2886,0.0,0.0,0.1072
60,Class 1,unknown,ProAn,0.41,0.6477,0.0,0.0,0.2547,0.0,0.0,0.0976
60,Class 1,unknown,Color,3.27,0.5775,0.0,0.0,0.0,0.212,0.0,0.2104
60,Class 1,unknown,Hue,1.25,0.6038,0.0,0.0,0.3874,0.0,0.0,0.0088
60,Class 1,unknown,OD,1.67,0.6247,0.0,0.0,0.3753,0.0,0.0,0.0
60,Class 1,unknown,Proline,680.0,0.993,0.0,0.0,0.0058,0.0,0.0,0.0012
61,Class 2,unknown,Alc,12.64,0.0,0.9768,0.0,0.0,0.0,0.0232,0.0
61,Class 2,unknown,Mal,1.36,0.0,0.869,0.0,0.0,0.0,0.131,0.0
61,Class 2,unknown,Ash,2.02,0.0,0.0,0.3563,0.0,0.3251,0.0,0.3187
61,Class 2,unknown,AlkAsh,16.8,0.4868,0.0,0.0,0.2984,0.0,0.0,0.2147
61,Class 2,unknown,Mg,100.0,0.0,0.0,0.4168,0.0,0.324,0.0,0.2592
61,Class 2,unknown,TotPhen,2.02,0.79,0.0,0.0,0.2088,0.0,0.0,0.0012
61,Class 2,unknown,Flav,1.41,0.0,0.7289,0.0,0.2711,0.0,0.0,0.0
61,Class 2,unknown,Nonflav,0.53,0.4762,0.0,0.0,0.4375,0.0,0.0,0.0864
61,Class 2,unknown,ProAn,0.62,0.3762,0.0,0.0,0.0,0.3373,0.0,0.2865
61,Class 2,unknown,Color,5.75,0.0,0.7991,0.0,0.12,0.0,0.0,0.0808
61,Class 2,unknown,Hue,0.98,0.6328,0.0,0.0,0.3668,0.0,0.0,0.0003
61,Class 2,unknown,OD,1.59,0.5853,0.0,0.0,0.4146,0.0,0.0,0.0
61,Class 2,unknown,Proline,450.0,0.0,0.9157,0.0,0.0,0.0,0.083,0.0013
62,Class 1,unknown,Alc,13.67,0.8594,0.0,0.0,0.0,0.1389,0.0,0.0017
62,Class 1,unknown,Mal,1.25,0.6957,0.0,0.0,0.2788,0.0,0.0,0.0255
62,Class 1,unknown,Ash,1.92,0.0,0.0,0.3563,0.0,0.3251,0.0,0.3187
62,Class 1,unknown,AlkAsh,18.0,0.6893,0.0,0.0,0.2502,0.0,0.0,0.0606
62,Class 1,unknown,Mg,94.0,0.0,0.0,0.3896,0.0,0.3826,0.0,0.2278
62,Class 1,unknown,TotPhen,2.1,0.8027,0.0,0.0,0.1971,0.0,0.0,0.0002
62,Class 1,unknown,Flav,1.79,0.8358,0.0,0.0,0.1642,0.0,0.0,0.0
62,Class 1,unknown,Nonflav,0.32,0.6006,0.0,0.0,0.2857,0.0,0.0,0.1137
62,Class 1,unknown,ProAn,0.73,0.6269,0.0,0.0,0.2961,0.0,0.0,0.077
62,Class 1,unknown,Color,3.8,0.6308,0.0,0.0,0.0,0.2297,0.0,0.1395
62,Class 1,unknown,Hue,1.23,0.6038,0.0,0.0,0.3874,0.0,0.0,0.0088
62,Class 1,unknown,OD,2.46,0.6525,0.0,0.0,0.3475,0.0,0.0,0.0
62,Class 1,unknown,Proline,630.0,0.9968,0.0,0.0,0.0028,0.0,0.0,0.0004
63,Class 1,unknown,Alc,12.37,0.5108,0.0,0.0,0.0,0.4412,0.0,0.048
63,Class 1,unknown,Mal,1.13,0.9441,0.0,0.0,0.0513,0.0,0.0,0.0046
63,Class 1,unknown,Ash,2.16,0.0,0.0,0.4089,0.0,0.3934,0.0,0.1977
63,Class 1,unknown,AlkAsh,19.0,0.0,0.0,0.4306,0.0,0.0,0.3192,0.2502
63,Class 1,unknown,Mg,87.0,0.0,0.0,0.4243,0.0,0.2939,0.0,0.2818
63,Class 1,unknown,TotPhen,3.5,0.5185,0.0,0.0,0.4304,0.0,0.0,0.0511
63,Class 1,unknown,Flav,3.1,0.5986,0.0,0.0,0.4014,0.0,0.0,0.0
63,Class 1,unknown,Nonflav,0.19,0.5935,0.0,0.0,0.285,0.0,0.0,0.1215
63,Class 1,unknown,ProAn,1.87,0.5775,0.0,0.0,0.2464,0.0,0.0,0.1761
63,Class 1,unknown,Color,4.45,0.0,0.7321,0.0,0.1718,0.0,0.0,0.0961
63,Class 1,unknown,Hue,1.22,0.6425,0.0,0.0,0.3564,0.0,0.0,0.001
63,Class 1,unknown,OD,2.87,0.5325,0.0,0.0,0.4675,0.0,0.0,0.0
63,Class 1,unknown,Proline,420.0,0.5114,0.0,0.0,0.0,0.2972,0.0,0.1914
