sample_index,ground_truth,dataset_split,fold,attribute,attribute_data,{C1},{C2},{C3},{C1 ∪ C2},{C1 ∪ C3},{C2 ∪ C3},{C1 ∪ C2 ∪ C3}
41,Class 1,unknown,4,Proline,795.0,0.0,0.0,0.5749,0.0,0.0,0.2312,0.1939
42,Class 1,unknown,2,Alc,13.41,0.4909,0.0,0.0,0.0,0.4568,0.0,0.0523
42,Class 1,unknown,2,Mal,3.84,0.63,0.0,0.0,0.3511,0.0,0.0,0.0189
42,Class 1,unknown,2,Ash,2.12,0.0,0.4892,0.0,0.2695,0.0,0.0,0.2413
42,Class 1,unknown,2,AlkAsh,18.8,0.3672,0.0,0.0,0.3491,0.0,0.0,0.2837
42,Class 1,unknown,2,Mg,90.0,0.0,0.0,0.4623,0.0,0.0,0.3658,0.1719
42,Class 1,unknown,2,TotPhen,2.45,0.6897,0.0,0.0,0.0,0.2214,0.0,0.0889
42,Class 1,unknown,2,Flav,2.68,0.7392,0.0,0.0,0.2607,0.0,0.0,0.0001
42,Class 1,unknown,2,Nonflav,0.27,0.631,0.0,0.0,0.2748,0.0,0.0,0.0942
42,Class 1,unknown,2,ProAn,1.48,0.4307,0.0,0.0,0.2987,0.0,0.0,0.2706
42,Class 1,unknown,2,Color,4.28,0.4271,0.0,0.0,0.4098,0.0,0.0,0.1631
42,Class 1,unknown,2,Hue,0.91,0.0,0.4594,0.0,0.3978,0.0,0.0,0.1428
42,Class 1,unknown,2,OD,3.0,0.5977,0.0,0.0,0.4023,0.0,0.0,0.0
42,Class 1,unknown,2,Proline,1035.0,0.9895,0.0,0.0,0.0,0.0085,0.0,0.002
43,Class 1,unknown,2,Alc,13.88,0.7369,0.0,0.0,0.0,0.2563,0.0,0.0068
43,Class 1,unknown,2,Mal,1.89,0.9232,0.0,0.0,0.0731,0.0,0.0,0.0037
43,Class 1,unknown,2,Ash,2.59,0.0,0.0,0.4009,0.0,0.3989,0.0,0.2002
43,Class 1,unknown,2,AlkAsh,15.0,0.7474,0.0,0.0,0.2308,0.0,0.0,0.0218
43,Class 1,unknown,2,Mg,101.0,0.0,0.0,0.4108,0.0,0.3601,0.0,0.2291
43,Class 1,unknown,2,TotPhen,3.25,0.7587,0.0,0.0,0.0,0.1289,0.0,0.1124
43,Class 1,unknown,2,Flav,3.56,0.8177,0.0,0.0,0.1823,0.0,0.0,0.0
43,Class 1,unknown,2,Nonflav,0.17,0.5337,0.0,0.0,0.4198,0.0,0.0,0.0465
43,Class 1,unknown,2,ProAn,1.7,0.6171,0.0,0.0,0.2567,0.0,0.0,0.1262
43,Class 1,unknown,2,Color,5.43,0.6818,0.0,0.0,0.0,0.2792,0.0,0.039
43,Class 1,unknown,2,Hue,0.88,0.0,0.4589,0.0,0.2767,0.0,0.0,0.2644
43,Class 1,unknown,2,OD,3.56,0.7449,0.0,0.0,0.2551,0.0,0.0,0.0
43,Class 1,unknown,2,Proline,1095.0,0.9982,0.0,0.0,0.0,0.0014,0.0,0.0004
44,Class 1,unknown,2,Alc,13.24,0.0,0.0,0.5284,0.0,0.3701,0.0,0.1015
44,Class 1,unknown,2,Mal,3.98,0.0,0.5891,0.0,0.0,0.0,0.4109,0.0
44,Class 1,unknown,2,Ash,2.29,0.0,0.0,0.3942,0.0,0.3107,0.0,0.2951
44,Class 1,unknown,2,AlkAsh,17.5,0.5294,0.0,0.0,0.3227,0.0,0.0,0.1479
44,Class 1,unknown,2,Mg,103.0,0.3963,0.0,0.0,0.0,0.3846,0.0,0.2191
44,Class 1,unknown,2,TotPhen,2.64,0.0,0.9999,0.0,0.0,0.0,0.0001,0.0
44,Class 1,unknown,2,Flav,2.63,0.7028,0.0,0.0,0.297,0.0,0.0,0.0002
44,Class 1,unknown,2,Nonflav,0.32,0.5341,0.0,0.0,0.2999,0.0,0.0,0.166
44,Class 1,unknown,2,ProAn,1.66,0.6649,0.0,0.0,0.2494,0.0,0.0,0.0857
44,Class 1,unknown,2,Color,4.36,0.4577,0.0,0.0,0.3697,0.0,0.0,0.1726
44,Class 1,unknown,2,Hue,0.82,0.0,0.0,0.5765,0.0,0.0,0.3412,0.0823
44,Class 1,unknown,2,OD,3.0,0.5977,0.0,0.0,0.4023,0.0,0.0,0.0
44,Class 1,unknown,2,Proline,680.0,0.0,0.0,0.6444,0.0,0.0,0.2917,0.0639
45,Class 1,unknown,4,Alc,13.05,0.0,0.0,0.5705,0.0,0.2148,0.0,0.2147
45,Class 1,unknown,4,Mal,1.77,0.8838,0.0,0.0,0.1103,0.0,0.0,0.0059
45,Class 1,unknown,4,Ash,2.1,0.0,0.5773,0.0,0.2271,0.0,0.0,0.1956
45,Class 1,unknown,4,AlkAsh,17.0,0.5856,0.0,0.0,0.302,0.0,0.0,0.1124
45,Class 1,unknown,4,Mg,107.0,0.4357,0.0,0.0,0.0,0.3579,0.0,0.2064
45,Class 1,unknown,4,TotPhen,3.0,0.8707,0.0,0.0,0.0,0.1065,0.0,0.0228
45,Class 1,unknown,4,Flav,3.0,0.8281,0.0,0.0,0.1719,0.0,0.0,0.0
45,Class 1,unknown,4,Nonflav,0.28,0.5711,0.0,0.0,0.2738,0.0,0.0,0.1551
45,Class 1,unknown,4,ProAn,2.03,0.6567,0.0,0.0,0.2527,0.0,0.0,0.0906
45,Class 1,unknown,4,Color,5.04,0.6775,0.0,0.0,0.0,0.2275,0.0,0.095
45,Class 1,unknown,4,Hue,0.88,0.0,0.4172,0.0,0.3214,0.0,0.0,0.2614
45,Class 1,unknown,4,OD,3.35,0.6981,0.0,0.0,0.3019,0.0,0.0,0.0
45,Class 1,unknown,4,Proline,885.0,0.6124,0.0,0.0,0.0,0.2584,0.0,0.1292
46,Class 1,unknown,0,Alc,14.21,0.7618,0.0,0.0,0.0,0.2327,0.0,0.0055
46,Class 1,unknown,0,Mal,4.04,0.5884,0.0,0.0,0.3849,0.0,0.0,0.0267
46,Class 1,unknown,0,Ash,2.44,0.0,0.0,0.4373,0.0,0.3405,0.0,0.2222
46,Class 1,unknown,0,AlkAsh,18.9,0.3813,0.0,0.0,0.3462,0.0,0.0,0.2725
46,Class 1,unknown,0,Mg,111.0,0.487,0.0,0.0,0.0,0.2959,0.0,0.2171
46,Class 1,unknown,0,TotPhen,2.85,0.8407,0.0,0.0,0.0,0.1087,0.0,0.0506
46,Class 1,unknown,0,Flav,2.65,0.7185,0.0,0.0,0.2785,0.0,0.0,0.003
46,Class 1,unknown,0,Nonflav,0.3,0.5455,0.0,0.0,0.2969,0.0,0.0,0.1576
46,Class 1,unknown,0,ProAn,1.25,0.0,0.0,0.5223,0.0,0.0,0.2864,0.1913
46,Class 1,unknown,0,Color,5.24,0.7425,0.0,0.0,0.0,0.2044,0.0,0.0531
46,Class 1,unknown,0,Hue,0.87,0.0,0.4372,0.0,0.289,0.0,0.0,0.2738
46,Class 1,unknown,0,OD,3.33,0.6733,0.0,0.0,0.3267,0.0,0.0,0.0
46,Class 1,unknown,0,Proline,1080.0,0.9958,0.0,0.0,0.0026,0.0,0.0,0.0016
47,Class 1,unknown,0,Alc,14.38,0.7823,0.0,0.0,0.0,0.2142,0.0,0.0035
47,Class 1,unknown,0,Mal,3.59,0.6298,0.0,0.0,0.3463,0.0,0.0,0.0239
47,Class 1,unknown,0,Ash,2.28,0.0,0.0,0.3743,0.0,0.3158,0.0,0.3099
47,Class 1,unknown,0,AlkAsh,16.0,0.7146,0.0,0.0,0.2476,0.0,0.0,0.0378
47,Class 1,unknown,0,Mg,102.0,0.0,0.0,0.3832,0.0,0.366,0.0,0.2508
47,Class 1,unknown,0,TotPhen,3.25,0.7186,0.0,0.0,0.0,0.1667,0.0,0.1147
47,Class 1,unknown,0,Flav,3.17,0.8083,0.0,0.0,0.1906,0.0,0.0,0.0011
47,Class 1,unknown,0,Nonflav,0.27,0.5878,0.0,0.0,0.2865,0.0,0.0,0.1257
47,Class 1,unknown,0,ProAn,2.19,0.5833,0.0,0.0,0.3002,0.0,0.0,0.1165
47,Class 1,unknown,0,Color,4.9,0.6992,0.0,0.0,0.0,0.1742,0.0,0.1266
47,Class 1,unknown,0,Hue,1.04,0.6336,0.0,0.0,0.3619,0.0,0.0,0.0045
47,Class 1,unknown,0,OD,3.44,0.6928,0.0,0.0,0.3072,0.0,0.0,0.0
47,Class 1,unknown,0,Proline,1065.0,0.9938,0.0,0.0,0.0037,0.0,0.0,0.0025
48,Class 1,unknown,3,Alc,13.9,0.7533,0.0,0.0,0.0,0.2432,0.0,0.0035
48,Class 1,unknown,3,Mal,1.68,0.8955,0.0,0.0,0.0985,0.0,0.0,0.006
48,Class 1,unknown,3,Ash,2.12,0.0,0.5461,0.0,0.2569,0.0,0.0,0.197
48,Class 1,unknown,3,AlkAsh,16.0,0.7195,0.0,0.0,0.2287,0.0,0.0,0.0518
48,Class 1,unknown,3,Mg,101.0,0.0,0.0,0.3967,0.0,0.3645,0.0,0.2388
48,Class 1,unknown,3,TotPhen,3.1,0.8201,0.0,0.0,0.1787,0.0,0.0,0.0012
48,Class 1,unknown,3,Flav,3.39,0.8595,0.0,0.0,0.1405,0.0,0.0,0.0
48,Class 1,unknown,3,Nonflav,0.21,0.6132,0.0,0.0,0.2959,0.0,0.0,0.0909
48,Class 1,unknown,3,ProAn,2.14,0.6181,0.0,0.0,0.3249,0.0,0.0,0.057
48,Class 1,unknown,3,Color,6.1,0.6604,0.0,0.0,0.0,0.3343,0.0,0.0053
48,Class 1,unknown,3,Hue,0.91,0.4302,0.0,0.0,0.4238,0.0,0.0,0.146
48,Class 1,unknown,3,OD,3.33,0.6843,0.0,0.0,0.3157,0.0,0.0,0.0
48,Class 1,unknown,3,Proline,985.0,0.9568,0.0,0.0,0.0391,0.0,0.0,0.0041
49,Class 1,unknown,3,Alc,14.1,0.8119,0.0,0.0,0.0,0.1869,0.0,0.0012
49,Class 1,unknown,3,Mal,2.02,0.8886,0.0,0.0,0.1049,0.0,0.0,0.0065
49,Class 1,unknown,3,Ash,2.4,0.0,0.0,0.4115,0.0,0.3705,0.0,0.218
49,Class 1,unknown,3,AlkAsh,18.8,0.3708,0.0,0.0,0.339,0.0,0.0,0.2902
49,Class 1,unknown,3,Mg,103.0,0.398,0.0,0.0,0.0,0.3745,0.0,0.2275
49,Class 1,unknown,3,TotPhen,2.75,0.6842,0.0,0.0,0.2992,0.0,0.0,0.0166
49,Class 1,unknown,3,Flav,2.92,0.7796,0.0,0.0,0.2204,0.0,0.0,0.0
49,Class 1,unknown,3,Nonflav,0.32,0.516,0.0,0.0,0.3077,0.0,0.0,0.1763
49,Class 1,unknown,3,ProAn,2.38,0.6442,0.0,0.0,0.3301,0.0,0.0,0.0257
49,Class 1,unknown,3,Color,6.2,0.6492,0.0,0.0,0.0,0.347,0.0,0.0038
49,Class 1,unknown,3,Hue,1.07,0.5836,0.0,0.0,0.4136,0.0,0.0,0.0028
49,Class 1,unknown,3,OD,2.75,0.0,0.5978,0.0,0.402,0.0,0.0,0.0002
49,Class 1,unknown,3,Proline,1060.0,0.9906,0.0,0.0,0.0092,0.0,0.0,0.0002
50,Class 1,unknown,0,Alc,13.94,0.7062,0.0,0.0,0.0,0.2819,0.0,0.0119
50,Class 1,unknown,0,Mal,1.73,0.9305,0.0,0.0,0.0653,0.0,0.0,0.0042
50,Class 1,unknown,0,Ash,2.27,0.0,0.0,0.3672,0.0,0.0,0.3184,0.3144
50,Class 1,unknown,0,AlkAsh,17.4,0.5821,0.0,0.0,0.3032,0.0,0.0,0.1147
50,Class 1,unknown,0,Mg,108.0,0.4491,0.0,0.0,0.0,0.3278,0.0,0.2231
50,Class 1,unknown,0,TotPhen,2.88,0.8385,0.0,0.0,0.0,0.1091,0.0,0.0524
50,Class 1,unknown,0,Flav,3.54,0.7092,0.0,0.0,0.2896,0.0,0.0,0.0012
50,Class 1,unknown,0,Nonflav,0.32,0.5022,0.0,0.0,0.3107,0.0,0.0,0.1871
50,Class 1,unknown,0,ProAn,2.08,0.6143,0.0,0.0,0.2663,0.0,0.0,0.1194
50,Class 1,unknown,0,Color,8.9,0.0,0.0,0.9783,0.0,0.0217,0.0,0.0
50,Class 1,unknown,0,Hue,1.12,0.6328,0.0,0.0,0.3668,0.0,0.0,0.0004
50,Class 1,unknown,0,OD,3.1,0.604,0.0,0.0,0.396,0.0,0.0,0.0
50,Class 1,unknown,0,Proline,1260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Class 1,unknown,1,Alc,13.05,0.0,0.0,0.6118,0.0,0.1979,0.0,0.1903
51,Class 1,unknown,1,Mal,1.73,0.9247,0.0,0.0,0.0713,0.0,0.0,0.004
51,Class 1,unknown,1,Ash,2.04,0.0,0.6746,0.0,0.197,0.0,0.0,0.1284
51,Class 1,unknown,1,AlkAsh,12.4,0.6906,0.0,0.0,0.3085,0.0,0.0,0.0009
51,Class 1,unknown,1,Mg,92.0,0.0,0.0,0.4244,0.0,0.0,0.3391,0.2365
51,Class 1,unknown,1,TotPhen,2.72,0.6946,0.0,0.0,0.3017,0.0,0.0,0.0037
51,Class 1,unknown,1,Flav,3.27,0.8473,0.0,0.0,0.1527,0.0,0.0,0.0
51,Class 1,unknown,1,Nonflav,0.17,0.4571,0.0,0.0,0.3788,0.0,0.0,0.1641
51,Class 1,unknown,1,ProAn,2.91,0.0,0.6814,0.0,0.3175,0.0,0.0,0.0011
51,Class 1,unknown,1,Color,7.2,0.0,0.0,0.579,0.0,0.4208,0.0,0.0002
51,Class 1,unknown,1,Hue,1.12,0.6131,0.0,0.0,0.3864,0.0,0.0,0.0005
51,Class 1,unknown,1,OD,2.91,0.5352,0.0,0.0,0.4647,0.0,0.0,0.0001
51,Class 1,unknown,1,Proline,1150.0,0.9995,0.0,0.0,0.0004,0.0,0.0,0.0001
52,Class 1,unknown,2,Alc,13.83,0.7181,0.0,0.0,0.0,0.2734,0.0,0.0085
52,Class 1,unknown,2,Mal,1.65,0.9192,0.0,0.0,0.077,0.0,0.0,0.0038
52,Class 1,unknown,2,Ash,2.6,0.404,0.0,0.0,0.0,0.3954,0.0,0.2006
52,Class 1,unknown,2,AlkAsh,17.2,0.5641,0.0,0.0,0.3131,0.0,0.0,0.1228
52,Class 1,unknown,2,Mg,94.0,0.0,0.0,0.4673,0.0,0.0,0.297,0.2357
52,Class 1,unknown,2,TotPhen,2.45,0.6897,0.0,0.0,0.0,0.2214,0.0,0.0889
52,Class 1,unknown,2,Flav,2.99,0.8433,0.0,0.0,0.1567,0.0,0.0,0.0
52,Class 1,unknown,2,Nonflav,0.22,0.6309,0.0,0.0,0.3074,0.0,0.0,0.0617
52,Class 1,unknown,2,ProAn,2.29,0.6322,0.0,0.0,0.3362,0.0,0.0,0.0316
52,Class 1,unknown,2,Color,5.6,0.6812,0.0,0.0,0.0,0.2947,0.0,0.0241
52,Class 1,unknown,2,Hue,1.24,0.0,0.6016,0.0,0.3984,0.0,0.0,0.0
52,Class 1,unknown,2,OD,3.37,0.7299,0.0,0.0,0.2701,0.0,0.0,0.0
52,Class 1,unknown,2,Proline,1265.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Class 1,unknown,1,Alc,13.82,0.7066,0.0,0.0,0.0,0.2863,0.0,0.0071
53,Class 1,unknown,1,Mal,1.75,0.9261,0.0,0.0,0.07,0.0,0.0,0.0039
53,Class 1,unknown,1,Ash,2.42,0.0,0.0,0.4411,0.0,0.3568,0.0,0.2021
53,Class 1,unknown,1,AlkAsh,14.0,0.7346,0.0,0.0,0.26,0.0,0.0,0.0054
53,Class 1,unknown,1,Mg,111.0,0.4823,0.0,0.0,0.0,0.3054,0.0,0.2123
53,Class 1,unknown,1,TotPhen,3.88,0.5706,0.0,0.0,0.4294,0.0,0.0,0.0
53,Class 1,unknown,1,Flav,3.74,0.8299,0.0,0.0,0.1701,0.0,0.0,0.0
53,Class 1,unknown,1,Nonflav,0.32,0.5214,0.0,0.0,0.2789,0.0,0.0,0.1997
53,Class 1,unknown,1,ProAn,1.87,0.6623,0.0,0.0,0.2842,0.0,0.0,0.0535
53,Class 1,unknown,1,Color,7.05,0.0,0.0,0.5414,0.0,0.4583,0.0,0.0003
53,Class 1,unknown,1,Hue,1.01,0.6078,0.0,0.0,0.3802,0.0,0.0,0.012
53,Class 1,unknown,1,OD,3.26,0.6749,0.0,0.0,0.3251,0.0,0.0,0.0
53,Class 1,unknown,1,Proline,1190.0,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
54,Class 1,unknown,2,Alc,13.77,0.6933,0.0,0.0,0.0,0.2956,0.0,0.0111
54,Class 1,unknown,2,Mal,1.9,0.9224,0.0,0.0,0.0739,0.0,0.0,0.0037
54,Class 1,unknown,2,Ash,2.68,0.4486,0.0,0.0,0.0,0.3406,0.0,0.2108
54,Class 1,unknown,2,AlkAsh,17.1,0.5753,0.0,0.0,0.3097,0.0,0.0,0.115
54,Class 1,unknown,2,Mg,115.0,0.5719,0.0,0.0,0.2264,0.0,0.0,0.2017
54,Class 1,unknown,2,TotPhen,3.0,0.8343,0.0,0.0,0.0,0.0971,0.0,0.0686
54,Class 1,unknown,2,Flav,2.79,0.7926,0.0,0.0,0.2073,0.0,0.0,0.0001
54,Class 1,unknown,2,Nonflav,0.39,0.0,0.3764,0.0,0.0,0.0,0.3698,0.2538
54,Class 1,unknown,2,ProAn,1.68,0.606,0.0,0.0,0.2592,0.0,0.0,0.1348
54,Class 1,unknown,2,Color,6.3,0.6187,0.0,0.0,0.0,0.3788,0.0,0.0025
54,Class 1,unknown,2,Hue,1.13,0.6322,0.0,0.0,0.3676,0.0,0.0,0.0002
54,Class 1,unknown,2,OD,2.93,0.5538,0.0,0.0,0.4462,0.0,0.0,0.0
54,Class 1,unknown,2,Proline,1375.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Class 1,unknown,1,Alc,13.74,0.6605,0.0,0.0,0.0,0.3289,0.0,0.0106
55,Class 1,unknown,1,Mal,1.67,0.9166,0.0,0.0,0.079,0.0,0.0,0.0044
55,Class 1,unknown,1,Ash,2.25,0.0,0.0,0.3543,0.0,0.0,0.3284,0.3173
55,Class 1,unknown,1,AlkAsh,16.4,0.6723,0.0,0.0,0.2705,0.0,0.0,0.0572
55,Class 1,unknown,1,Mg,118.0,0.4938,0.0,0.0,0.0,0.2555,0.0,0.2507
55,Class 1,unknown,1,TotPhen,2.6,0.6079,0.0,0.0,0.3803,0.0,0.0,0.0118
55,Class 1,unknown,1,Flav,2.9,0.7714,0.0,0.0,0.2286,0.0,0.0,0.0
55,Class 1,unknown,1,Nonflav,0.21,0.5755,0.0,0.0,0.2847,0.0,0.0,0.1398
55,Class 1,unknown,1,ProAn,1.62,0.5387,0.0,0.0,0.3026,0.0,0.0,0.1587
55,Class 1,unknown,1,Color,5.85,0.6581,0.0,0.0,0.0,0.3257,0.0,0.0162
55,Class 1,unknown,1,Hue,0.92,0.4583,0.0,0.0,0.4291,0.0,0.0,0.1126
55,Class 1,unknown,1,OD,3.2,0.6585,0.0,0.0,0.3415,0.0,0.0,0.0
55,Class 1,unknown,1,Proline,1060.0,0.9952,0.0,0.0,0.0033,0.0,0.0,0.0015
56,Class 1,unknown,0,Alc,13.56,0.5604,0.0,0.0,0.0,0.3977,0.0,0.0419
56,Class 1,unknown,0,Mal,1.73,0.9305,0.0,0.0,0.0653,0.0,0.0,0.0042
56,Class 1,unknown,0,Ash,2.46,0.0,0.0,0.4386,0.0,0.3448,0.0,0.2166
56,Class 1,unknown,0,AlkAsh,20.5,0.0,0.0,0.4607,0.0,0.0,0.3522,0.1871
56,Class 1,unknown,0,Mg,116.0,0.541,0.0,0.0,0.0,0.2412,0.0,0.2178
56,Class 1,unknown,0,TotPhen,2.96,0.8275,0.0,0.0,0.0,0.1134,0.0,0.0591
56,Class 1,unknown,0,Flav,2.78,0.7777,0.0,0.0,0.2203,0.0,0.0,0.002
56,Class 1,unknown,0,Nonflav,0.2,0.5861,0.0,0.0,0.3239,0.0,0.0,0.09
56,Class 1,unknown,0,ProAn,2.45,0.4795,0.0,0.0,0.4054,0.0,0.0,0.1151
56,Class 1,unknown,0,Color,6.25,0.6485,0.0,0.0,0.0,0.3495,0.0,0.002
56,Class 1,unknown,0,Hue,0.98,0.5782,0.0,0.0,0.3984,0.0,0.0,0.0234
56,Class 1,unknown,0,OD,3.03,0.5745,0.0,0.0,0.4255,0.0,0.0,0.0
56,Class 1,unknown,0,Proline,1120.0,0.9986,0.0,0.0,0.001,0.0,0.0,0.0004
57,Class 1,unknown,4,Alc,14.22,0.8568,0.0,0.0,0.0,0.1403,0.0,0.0029
57,Class 1,unknown,4,Mal,1.7,0.8766,0.0,0.0,0.1171,0.0,0.0,0.0063
57,Class 1,unknown,4,Ash,2.3,0.0,0.0,0.3754,0.0,0.3136,0.0,0.311
57,Class 1,unknown,4,AlkAsh,16.3,0.647,0.0,0.0,0.2813,0.0,0.0,0.0717
57,Class 1,unknown,4,Mg,118.0,0.5262,0.0,0.0,0.0,0.2735,0.0,0.2003
57,Class 1,unknown,4,TotPhen,3.2,0.8202,0.0,0.0,0.0,0.1452,0.0,0.0346
57,Class 1,unknown,4,Flav,3.0,0.8281,0.0,0.0,0.1719,0.0,0.0,0.0
57,Class 1,unknown,4,Nonflav,0.26,0.5876,0.0,0.0,0.2693,0.0,0.0,0.1431
57,Class 1,unknown,4,ProAn,2.03,0.6567,0.0,0.0,0.2527,0.0,0.0,0.0906
57,Class 1,unknown,4,Color,6.38,0.6361,0.0,0.0,0.0,0.3626,0.0,0.0013
57,Class 1,unknown,4,Hue,0.94,0.5077,0.0,0.0,0.4166,0.0,0.0,0.0757
57,Class 1,unknown,4,OD,3.31,0.6928,0.0,0.0,0.3072,0.0,0.0,0.0
57,Class 1,unknown,4,Proline,970.0,0.9227,0.0,0.0,0.0,0.043,0.0,0.0343
58,Class 1,unknown,0,Alc,13.29,0.0,0.0,0.4933,0.0,0.4013,0.0,0.1054
58,Class 1,unknown,0,Mal,1.97,0.9143,0.0,0.0,0.0804,0.0,0.0,0.0053
58,Class 1,unknown,0,Ash,2.68,0.4242,0.0,0.0,0.0,0.363,0.0,0.2128
58,Class 1,unknown,0,AlkAsh,16.8,0.6472,0.0,0.0,0.2793,0.0,0.0,0.0735
58,Class 1,unknown,0,Mg,102.0,0.0,0.0,0.3832,0.0,0.366,0.0,0.2508
58,Class 1,unknown,0,TotPhen,3.0,0.8192,0.0,0.0,0.0,0.1172,0.0,0.0636
58,Class 1,unknown,0,Flav,3.23,0.8004,0.0,0.0,0.1985,0.0,0.0,0.0011
58,Class 1,unknown,0,Nonflav,0.31,0.5253,0.0,0.0,0.3032,0.0,0.0,0.1715
58,Class 1,unknown,0,ProAn,1.66,0.6081,0.0,0.0,0.2124,0.0,0.0,0.1795
58,Class 1,unknown,0,Color,6.0,0.6943,0.0,0.0,0.0,0.3007,0.0,0.005
58,Class 1,unknown,0,Hue,1.07,0.6422,0.0,0.0,0.3559,0.0,0.0,0.0019
58,Class 1,unknown,0,OD,2.84,0.0,0.5255,0.0,0.4744,0.0,0.0,0.0001
58,Class 1,unknown,0,Proline,1270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Class 1,unknown,2,Alc,13.72,0.6706,0.0,0.0,0.0,0.3155,0.0,0.0139
59,Class 1,unknown,2,Mal,1.43,0.6525,0.0,0.0,0.3317,0.0,0.0,0.0158
59,Class 1,unknown,2,Ash,2.5,0.0,0.0,0.4351,0.0,0.3603,0.0,0.2046
59,Class 1,unknown,2,AlkAsh,16.7,0.6173,0.0,0.0,0.2953,0.0,0.0,0.0874
59,Class 1,unknown,2,Mg,108.0,0.4821,0.0,0.0,0.0,0.3094,0.0,0.2085
59,Class 1,unknown,2,TotPhen,3.4,0.6796,0.0,0.0,0.0,0.162,0.0,0.1584
59,Class 1,unknown,2,Flav,3.67,0.7866,0.0,0.0,0.2134,0.0,0.0,0.0
59,Class 1,unknown,2,Nonflav,0.19,0.5849,0.0,0.0,0.3636,0.0,0.0,0.0515
59,Class 1,unknown,2,ProAn,2.04,0.6819,0.0,0.0,0.2677,0.0,0.0,0.0504
59,Class 1,unknown,2,Color,6.8,0.5306,0.0,0.0,0.0,0.469,0.0,0.0004
59,Class 1,unknown,2,Hue,0.89,0.0,0.4636,0.0,0.3177,0.0,0.0,0.2187
59,Class 1,unknown,2,OD,2.87,0.5112,0.0,0.0,0.4887,0.0,0.0,0.0001
59,Class 1,unknown,2,Proline,1285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Class 2,unknown,0,Alc,12.37,0.0,0.7639,0.0,0.0,0.0,0.2244,0.0117
60,Class 2,unknown,0,Mal,0.94,0.0,0.9367,0.0,0.0,0.0,0.0633,0.0
60,Class 2,unknown,0,Ash,1.36,0.0,0.9974,0.0,0.0026,0.0,0.0,0.0
60,Class 2,unknown,0,AlkAsh,10.6,0.8353,0.0,0.0,0.1646,0.0,0.0,0.0001
60,Class 2,unknown,0,Mg,88.0,0.0,0.4273,0.0,0.0,0.0,0.4025,0.1702
60,Class 2,unknown,0,TotPhen,1.98,0.0,0.8227,0.0,0.0,0.0,0.1773,0.0
60,Class 2,unknown,0,Flav,0.57,0.0,0.0,0.9999,0.0,0.0,0.0001,0.0
60,Class 2,unknown,0,Nonflav,0.28,0.5767,0.0,0.0,0.2884,0.0,0.0,0.1349
60,Class 2,unknown,0,ProAn,0.42,0.0,0.0,0.8626,0.0,0.0,0.1374,0.0
60,Class 2,unknown,0,Color,1.95,0.0,0.9433,0.0,0.0,0.0,0.0341,0.0226
60,Class 2,unknown,0,Hue,1.05,0.6377,0.0,0.0,0.3589,0.0,0.0,0.0034
60,Class 2,unknown,0,OD,1.82,0.0,0.0,0.9341,0.0,0.0,0.0648,0.0011
60,Class 2,unknown,0,Proline,520.0,0.0,0.5333,0.0,0.0,0.0,0.4545,0.0122
61,Class 2,unknown,0,Alc,12.33,0.0,0.7882,0.0,0.0,0.0,0.2027,0.0091
61,Class 2,unknown,0,Mal,1.1,0.0,0.9429,0.0,0.0,0.0,0.0571,0.0
61,Class 2,unknown,0,Ash,2.28,0.0,0.0,0.3743,0.0,0.3158,0.0,0.3099
61,Class 2,unknown,0,AlkAsh,16.0,0.7146,0.0,0.0,0.2476,0.0,0.0,0.0378
61,Class 2,unknown,0,Mg,101.0,0.0,0.0,0.3907,0.0,0.3516,0.0,0.2577
61,Class 2,unknown,0,TotPhen,2.05,0.0,0.9108,0.0,0.0,0.0,0.0892,0.0
61,Class 2,unknown,0,Flav,1.09,0.0,0.0,0.7717,0.0,0.0,0.2283,0.0
61,Class 2,unknown,0,Nonflav,0.63,0.0,0.0,0.7834,0.0,0.0,0.2164,0.0002
61,Class 2,unknown,0,ProAn,0.41,0.0,0.0,0.8622,0.0,0.0,0.1378,0.0
61,Class 2,unknown,0,Color,3.27,0.0,0.8263,0.0,0.1265,0.0,0.0,0.0472
61,Class 2,unknown,0,Hue,1.25,0.0,0.531,0.0,0.469,0.0,0.0,0.0
61,Class 2,unknown,0,OD,1.67,0.0,0.0,0.9711,0.0,0.0,0.0287,0.0002
61,Class 2,unknown,0,Proline,680.0,0.0,0.0,0.6245,0.0,0.0,0.3129,0.0626
62,Class 2,unknown,0,Alc,12.64,0.0,0.557,0.0,0.0,0.0,0.3906,0.0524
62,Class 2,unknown,0,Mal,1.36,0.0,0.5317,0.0,0.431,0.0,0.0,0.0373
62,Class 2,unknown,0,Ash,2.02,0.0,0.6432,0.0,0.227,0.0,0.0,0.1298
62,Class 2,unknown,0,AlkAsh,16.8,0.6472,0.0,0.0,0.2793,0.0,0.0,0.0735
62,Class 2,unknown,0,Mg,100.0,0.0,0.0,0.3975,0.0,0.3371,0.0,0.2654
